Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,P,G,GS,W,L,QS,SV,IP,H,ER,R,ER/G,R/G,BB,K,HR,ERA,FIP,WHIP,K/9,BB/9,K/BB,HR/9,IP/G
2862,1820738066,M. Sutera,Matthew Sutera,Sutera,Matthew,2B,Wagner College,WAG,730192640,Wagner,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1864284988,A. Marquis,Andrew Marquis,Marquis,Andrew,C,Wagner College,WAG,730192640,Wagner,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1903513216,A. Ravelo,Andrew Ravelo,Ravelo,Andrew,P,Wagner College,WAG,730192640,Wagner,BBC,R,R,282,16,0,1,1,0,0,15.1,12,15,19,0.94,1.19,19,18,1,8.80,6.76,2.02,10.57,11.15,0.95,0.59,1.0
2862,1921401375,J. Delamota,Jeremy Delamota,Delamota,Jeremy,LF,Wagner College,WAG,730192640,Wagner,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1934740630,J. Martinez,Jeremy Martinez,Martinez,Jeremy,C,Indiana State University,INST,730350080,Indiana State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1326142760,L. Hartman,Logan Hartman,Hartman,Logan,P,Jacksonville University,JAC,730335488,Jacksonville,BBC,R,R,38,3,0,0,0,0,0,2.0,2,1,1,0.33,0.33,1,0,1,4.50,11.18,1.50,0.00,4.50,0.00,4.50,0.2
2862,1342169501,A. Marot,Alex Marot,Marot,Alex,3B,West Virginia University,WVU,5327,West Virginia,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1342170007,S. Mummau,Sammy Mummau,Mummau,Sammy,SS,Jacksonville University,JAC,730335488,Jacksonville,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1148041821,R. Robinson,Rashad Robinson,Robinson,Rashad,CF,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1206553621,T. Majette,Trey Majette,Majette,Trey,RF,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,S,L,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1232548330,Z. Buchan,Zander Buchan,Buchan,Zander,C,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,S,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1248381322,M. McGann,Matt McGann,McGann,Matt,C,Oakland University,OAK,5386,Oakland,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1276277221,M. Cash,Matthew Cash,Cash,Matthew,3B,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,L,R,19,1,0,0,0,0,0,1.0,0,0,0,0.00,0.00,1,0,0,0.00,9.18,1.00,0.00,9.00,0.00,0.00,1.0
2862,1524243954,A. Williamson,Ace Williamson,Williamson,Ace,CF,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,L,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1802508005,T. Tomlin,Taylor Tomlin,Tomlin,Taylor,CF,Oakland University,OAK,5386,Oakland,BBC,R,L,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1888741145,C. Brooks,Connor Brooks,Brooks,Connor,P,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,R,R,318,19,0,0,1,0,0,17.1,15,15,15,0.79,0.79,15,13,2,7.79,6.64,1.73,6.75,7.79,0.87,1.04,1.0
2862,1921294951,F. Cantrell,Fisher Cantrell,Cantrell,Fisher,P,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,R,R,150,9,0,0,0,0,0,7.1,2,4,4,0.44,0.44,10,9,1,4.91,7.41,1.64,11.05,12.27,0.90,1.23,0.2
2862,1166430850,G. Ashe,Grayson Ashe,Ashe,Grayson,C,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1208235163,B. Swindle,Brody Swindle,Swindle,Brody,P,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,L,L,181,17,0,0,0,0,0,6.1,13,11,12,0.65,0.71,8,10,0,15.63,4.76,3.32,14.21,11.37,1.25,0.00,0.1
2862,1334114191,O. Arndt,Owen Arndt,Arndt,Owen,P,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,R,R,254,20,0,2,3,0,0,13.2,12,10,13,0.50,0.65,6,9,2,6.59,6.18,1.32,5.93,3.95,1.50,1.32,0.2
2862,1520365674,A. Landis,Andrew Landis,Landis,Andrew,P,Oakland University,OAK,5386,Oakland,BBC,R,R,286,14,0,0,1,0,0,16.1,19,15,17,1.07,1.21,11,6,0,8.27,4.83,1.84,3.31,6.06,0.55,0.00,1.1
2862,1607489280,J. Davis,Jaxson Davis,Davis,Jaxson,P,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,R,R,352,17,0,1,0,0,1,18.2,22,17,21,1.00,1.24,12,10,4,8.20,7.79,1.82,4.82,5.79,0.83,1.93,1.0
2862,1632545337,J. Scarbrough,Joe Scarbrough,Scarbrough,Joe,P,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,L,R,423,19,0,3,2,0,2,18.1,22,15,15,0.79,0.79,21,14,1,7.36,6.94,2.35,6.87,10.31,0.67,0.49,1.0
2862,1700841528,P. Mansfield,Payton Mansfield,Mansfield,Payton,LF,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1945719156,B. Deaton,Brice Deaton,Deaton,Brice,P,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,R,R,276,11,0,2,0,0,0,16.0,11,10,11,0.91,1.00,9,13,3,5.63,6.99,1.25,7.31,5.06,1.44,1.69,1.1
2862,1175359838,P. Cabral,Pierre Cabral,Cabral,Pierre,C,Jackson State University,JKST,730378240,Jackson State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1367875521,W. Perez,Wilbert Perez,Perez,Wilbert,1B,Jackson State University,JKST,730378240,Jackson State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1386118647,A. Jones,Asafa Jones,Jones,Asafa,P,Jackson State University,JKST,730378240,Jackson State,BBC,L,L,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1423732894,A. Brown,Anthony Brown,Brown,Anthony,2B,Jackson State University,JKST,730378240,Jackson State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1694443642,N. Bergen,Nazhir Bergen,Bergen,Nazhir,1B,Jackson State University,JKST,730378240,Jackson State,BBC,L,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1713227267,N. Didder,Nkosi Didder,Didder,Nkosi,P,Jackson State University,JKST,730378240,Jackson State,BBC,R,R,819,25,0,4,4,0,2,45.1,38,26,32,1.04,1.28,40,30,3,5.16,5.96,1.72,5.96,7.94,0.75,0.60,1.2
2862,1984059385,C. Hill,Cameron Hill,Hill,Cameron,RF,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1037675043,M. Smith,Miles Smith,Smith,Miles,P,Kansas State University,KSU,730270464,Kansas State,BBC,R,R,172,8,0,0,0,0,0,7.0,15,15,15,1.88,1.88,7,12,2,19.29,7.75,3.14,15.43,9.00,1.71,2.57,1.0
2862,1112939209,A. Evasco,A.J. Evasco,Evasco,A.J.,RF,Kansas State University,KSU,730270464,Kansas State,BBC,L,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1129712836,J. Sanders,Julian Sanders,Sanders,Julian,1B,University of Washington,WASH,3110,Washington,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1255400842,K. O'Connor,Keegan O'Connor,O'Connor,Keegan,LF,Kansas State University,KSU,730270464,Kansas State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1390395142,S. Inoue,Shintaro Inoue,Inoue,Shintaro,2B,Kansas State University,KSU,730270464,Kansas State,BBC,L,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1685251661,S. Flores,Sam Flores,Flores,Sam,1B,Kansas State University,KSU,730270464,Kansas State,BBC,L,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1989400191,J. Hotchkiss,Jackson Hotchkiss,Hotchkiss,Jackson,RF,University of Washington,WASH,3110,Washington,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1234194072,B. Hyde,Brennan Hyde,Hyde,Brennan,LF,Rutgers University,RUTG,730229248,Rutgers,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1300572628,C. Suto,Cam Suto,Suto,Cam,1B,Kennesaw State University,KENN,730197504,Kennesaw State,BBC,R,L,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1416760699,W. Alig,Wesley Alig,Alig,Wesley,2B,Kennesaw State University,KENN,730197504,Kennesaw State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1464777856,Y. Carreras,Yomar Carreras,Carreras,Yomar,SS,Rutgers University,RUTG,730229248,Rutgers,BBC,S,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1821258240,J. Thompson,J.T. Thompson,Thompson,J.T.,2B,Rutgers University,RUTG,730229248,Rutgers,BBC,L,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1017276345,E. Holstein,Evan Holstein,Holstein,Evan,C,Kennesaw State University,KENN,730197504,Kennesaw State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1342168578,N. Tomasetto,Nick Tomasetto,Tomasetto,Nick,2B,Rutgers University,RUTG,730229248,Rutgers,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1778235103,M. Timberlake,Michael Timberlake,Timberlake,Michael,P,Rutgers University,RUTG,730229248,Rutgers,BBC,R,R,150,4,0,1,1,0,1,6.2,12,9,9,2.25,2.25,7,3,1,12.15,7.83,2.85,4.05,9.45,0.43,1.35,1.2
2862,1896732106,J. McGee,James McGee,McGee,James,C,Kennesaw State University,KENN,730197504,Kennesaw State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1007910647,L. Matthews,Luke Matthews,Matthews,Luke,SS,Kent State University,KENT,730315008,Kent State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1089460923,M. Rienstra-Kiracofe,Micah Rienstra-Kiracofe,Rienstra-Kiracofe,Micah,CF,Kent State University,KENT,730315008,Kent State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1516420551,S. Solitaria,Sawyer Solitaria,Solitaria,Sawyer,1B,Kent State University,KENT,730315008,Kent State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1536874744,K. Taylor,Kam Taylor,Taylor,Kam,1B,Eastern Kentucky University,EKY,5417,Eastern Kentucky,BBC,L,L,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1591725678,J. Douglas,Jay Douglas,Douglas,Jay,CF,Eastern Kentucky University,EKY,5417,Eastern Kentucky,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1699988554,D. Alana,Diego Alana,Alana,Diego,SS,Eastern Kentucky University,EKY,5417,Eastern Kentucky,BBC,S,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1848290322,N. Mendez,Nazir Mendez,Mendez,Nazir,1B,Eastern Kentucky University,EKY,5417,Eastern Kentucky,BBC,L,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1201945626,J. Frankel,Jack Frankel,Frankel,Jack,P,Liberty University,LIB,730156288,Liberty,BBC,R,R,624,18,0,4,3,0,0,45.0,37,17,23,0.94,1.28,12,32,5,3.40,4.33,1.09,6.40,2.40,2.67,1.00,2.2
2862,1278316989,J. Sorenson,Jaxon Sorenson,Sorenson,Jaxon,1B,Liberty University,LIB,730156288,Liberty,BBC,L,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1379679953,E. Swofford,Easton Swofford,Swofford,Easton,2B,Liberty University,LIB,730156288,Liberty,BBC,L,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1415553116,L. Scilley,Landon Scilley,Scilley,Landon,3B,Liberty University,LIB,730156288,Liberty,BBC,R,R,14,1,0,0,0,0,0,1.0,0,0,0,0.00,0.00,0,0,0,0.00,3.18,0.00,0.00,0.00,-,0.00,1.0
2862,1419709340,C. Early,Cal Early,Early,Cal,2B,Liberty University,LIB,730156288,Liberty,BBC,L,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1529112206,J. Legrande,Jon Legrande,Legrande,Jon,LF,St. John's University (NY),SJU,4285,St. John's,BBC,L,L,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1628027889,S. McMillan,Shaun McMillan,McMillan,Shaun,P,St. John's University (NY),SJU,4285,St. John's,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1882429176,J. Beebe,Jared Beebe,Beebe,Jared,1B,St. John's University (NY),SJU,4285,St. John's,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1915713763,C. Brinkman,Charlie Brinkman,Brinkman,Charlie,C,Liberty University,LIB,730156288,Liberty,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1194399985,T. Bell,Tyler Bell,Bell,Tyler,SS,University of Kentucky,UK,5362,Kentucky,BBC,S,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1195528019,B. Miller,Brady Miller,Miller,Brady,2B,Lipscomb University,LIP,730307072,Lipscomb,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1267181028,K. Mahan,Keaton Mahan,Mahan,Keaton,RF,Lipscomb University,LIP,730307072,Lipscomb,BBC,L,L,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1624172059,D. Kenealy,Damion Kenealy,Kenealy,Damion,1B,Lipscomb University,LIP,730307072,Lipscomb,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1654896558,A. Stelogeannis,Aaron Stelogeannis,Stelogeannis,Aaron,CF,Lipscomb University,LIP,730307072,Lipscomb,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1279921049,A. Ludeiro,Alejandro Ludeiro,Ludeiro,Alejandro,C,Lipscomb University,LIP,730307072,Lipscomb,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1520993108,J. Trautner,Jace Trautner,Trautner,Jace,P,Lipscomb University,LIP,730307072,Lipscomb,BBC,R,R,306,15,0,0,0,0,0,16.0,25,18,28,1.20,1.87,8,12,3,10.13,6.55,2.06,6.75,4.50,1.50,1.69,1.0
2862,1216415934,A. Puett,Austin Puett,Puett,Austin,P,Long Beach State University,LBSU,730224128,Long Beach State,BBC,R,R,55,3,0,0,0,0,0,1.2,3,3,3,1.00,1.00,5,3,0,16.20,12.18,4.80,16.20,27.00,0.60,0.00,0.2
2862,1362767512,T. Enright,Trotter Enright,Enright,Trotter,2B,Long Beach State University,LBSU,730224128,Long Beach State,BBC,L,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1389952752,D. Lina,Dylan Lina,Lina,Dylan,3B,Long Beach State University,LBSU,730224128,Long Beach State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1575656903,L. Taylor,Luke Taylor,Taylor,Luke,P,Long Beach State University,LBSU,730224128,Long Beach State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1724267985,A. Grant,Alex Grant,Grant,Alex,P,Northwestern University,NW,730247680,Northwestern,BBC,L,L,278,10,0,0,2,0,1,15.1,24,23,23,2.30,2.30,14,15,4,13.50,7.94,2.48,8.80,8.22,1.07,2.35,1.2
2862,1786613999,E. Borggren,Ethan Borggren,Borggren,Ethan,P,Northwestern University,NW,730247680,Northwestern,BBC,R,R,180,8,0,2,0,0,0,11.0,15,8,8,1.00,1.00,6,3,3,6.55,8.09,1.91,2.45,4.91,0.50,2.45,1.1
2862,1821462699,J. Lausch,Jack Lausch,Lausch,Jack,CF,Northwestern University,NW,730247680,Northwestern,BBC,L,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1831975740,J. Evans,Jake Evans,Evans,Jake,2B,Long Beach State University,LBSU,730224128,Long Beach State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1970754048,J. Hand,Jacob Hand,Hand,Jacob,2B,Northwestern University,NW,730247680,Northwestern,BBC,L,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1072675317,M. Webb,Myles Webb,Webb,Myles,LF,Longwood University,LONG,730219264,Longwood,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1205967539,M. Tufts,Mac Tufts,Tufts,Mac,SS,Longwood University,LONG,730219264,Longwood,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1242330772,J. Moore,Jacob Moore,Moore,Jacob,RF,Longwood University,LONG,730219264,Longwood,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1342167751,C. Grizzard,Caleb Grizzard,Grizzard,Caleb,P,Longwood University,LONG,730219264,Longwood,BBC,L,L,480,22,0,0,2,0,0,21.1,33,23,28,1.05,1.27,18,20,5,9.70,8.85,2.39,8.44,7.59,1.11,2.11,1.0
2862,1342167752,J. Carter,Jaedan Carter,Carter,Jaedan,C,Longwood University,LONG,730219264,Longwood,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1342169603,C. Gilkerson,Cam Gilkerson,Gilkerson,Cam,RF,Wright State University,WRST,5390,Wright State,BBC,L,L,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1342169604,H. Warren,Hunter Warren,Warren,Hunter,2B,Wright State University,WRST,5390,Wright State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1569551095,C. Daniel,Conlan Daniel,Daniel,Conlan,CF,Wright State University,WRST,5390,Wright State,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1672088034,C. Ehling,Caleb Ehling,Ehling,Caleb,P,Wright State University,WRST,5390,Wright State,BBC,L,L,313,14,0,0,0,0,0,15.1,14,14,17,1.00,1.21,13,19,2,8.22,5.72,1.76,11.15,7.63,1.46,1.17,1.0
2862,1901925793,M. Urbaniak,Mikey Urbaniak,Urbaniak,Mikey,C,Longwood University,LONG,730219264,Longwood,BBC,L,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1199808928,J. Thompson,J.J. Thompson,Thompson,J.J.,P,Wright State University,WRST,5390,Wright State,BBC,L,L,786,24,0,2,0,0,1,41.1,33,23,25,0.96,1.04,34,39,4,5.01,5.45,1.62,8.49,7.40,1.15,0.87,1.2
2862,1032359923,J. Love,James Love,Love,James,1B,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1080275585,P. Wilson,Peyton Wilson,Wilson,Peyton,SS,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1466872686,E. Rossi,Ethan Rossi,Rossi,Ethan,RF,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1547015271,P. Bauerle,Pierce Bauerle,Bauerle,Pierce,3B,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1590045009,Z. Goodwin,Zak Goodwin,Goodwin,Zak,C,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,L,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1730946053,H. Garcia,Henry Garcia,Garcia,Henry,RF,University of Louisiana at Monroe,ULM,730362880,UL Monroe,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1772980069,C. Bays,Chase Bays,Bays,Chase,P,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,R,R,83,5,0,0,0,0,0,4.2,6,4,4,0.80,0.80,4,5,2,7.71,9.82,2.14,9.64,7.71,1.25,3.86,1.0
2862,1292540960,J. Billings,Jacob Billings,Billings,Jacob,LF,University of Louisiana at Monroe,ULM,730362880,UL Monroe,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1342167149,J. Ferguson,Jake Ferguson,Ferguson,Jake,SS,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1342167154,S. Wiese,Sam Wiese,Wiese,Sam,1B,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,L,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1512159905,C. Horneman,Colin Horneman,Horneman,Colin,C,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1723374784,J. Ottensmeier,Jake Ottensmeier,Ottensmeier,Jake,CF,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,L,L,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1808718547,J. Landry,Jackson Landry,Landry,Jackson,LF,University of Louisiana at Monroe,ULM,730362880,UL Monroe,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1204530458,J. Munroe,Jake Munroe,Munroe,Jake,3B,University of Louisville,LOU,5467,Louisville,BBC,R,R,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1558675664,A. Rodriguez,Adrian Rodriguez,Rodriguez,Adrian,3B,University of Texas,TEX,245,Texas,BBC,S,B,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0.00,0,0,0,-,3.18,-,-,-,-,-,0.0
2862,1616187675,T. Davis,Tague Davis,Davis,Tague,TWP,University of Louisville,LOU,5467,Louisville,BBC,L,L,82,5,0,0,0,0,0,3.0,6,4,4,0.80,0.80,7,2,0,12.00,9.84,4.33,6.00,21.00,0.29,0.00,0.2
2862,1042724090,M. Luke,Mark Luke,Luke,Mark,P,Fort Wayne,PFW,730231552,Fort Wayne,BBC,R,R,109,7,0,0,1,0,0,3.2,6,8,8,1.14,1.14,11,1,0,19.64,13.27,4.64,2.45,27.00,0.09,0.00,0.2
