Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,G,BF,1B%,x1B%,2B%,x2B%,3B%,x3B%,HR%,xHR%,XBH%,xXBH%
654,1783066024,J. LeBlanc,Jacob LeBlanc,LeBlanc,Jacob,P,Northwestern State University,NWST,730255872,Northwestern State,BBC,L,L,15,61,9.8%,17.2%,0.0%,2.8%,0.0%,0.0%,1.6%,0.2%,1.6%,2.1%
655,1780047249,M. Rizy,Mavrick Rizy,Rizy,Mavrick,P,Louisiana State University,LSU,5323,Louisiana State,BBC,R,R,24,118,16.9%,13.8%,1.7%,3.5%,0.0%,0.0%,0.0%,0.2%,1.7%,2.9%
656,1813380342,K. Lewis,Kyle Lewis,Lewis,Kyle,P,University of North Alabama,UNA,730266624,North Alabama,BBC,R,R,10,69,17.4%,1.8%,8.7%,6.1%,0.0%,0.0%,1.4%,0.2%,10.1%,5.0%
657,1913001510,G. Catto,Griffin Catto,Catto,Griffin,P,Southern Illinois University,SIU,730349824,Southern Illinois,BBC,R,R,2,9,22.2%,12.2%,0.0%,1.2%,0.0%,0.0%,0.0%,0.2%,0.0%,0.7%
658,1084489984,T. Uchman,Ty Uchman,Uchman,Ty,P,George Mason University,GMU,730265088,George Mason,BBC,L,L,6,41,19.5%,8.0%,0.0%,1.4%,0.0%,0.0%,0.0%,0.2%,0.0%,1.0%
659,1175789044,B. Romero,Braeden Romero,Romero,Braeden,P,Manhattan College,MAN,730363648,Manhattan,BBC,R,R,13,228,15.8%,19.6%,3.5%,3.0%,0.4%,0.0%,0.9%,0.2%,4.8%,2.7%
660,1543889453,C. Nelson,Chase Nelson,Nelson,Chase,P,Troy University,TROY,730378496,Troy,BBC,L,L,11,73,15.1%,14.7%,4.1%,5.2%,0.0%,0.0%,1.4%,0.2%,5.5%,4.5%
661,1728021348,G. Gates,Garret Gates,Gates,Garret,P,New Jersey Institute of Technology,NJIT,730313216,NJIT,BBC,L,L,8,63,27.0%,16.0%,3.2%,2.8%,0.0%,0.0%,0.0%,0.2%,3.2%,1.9%
662,1874443283,L. Billings,Luke Billings,Billings,Luke,P,Wake Forest University,WAKE,730373376,Wake Forest,BBC,R,R,3,13,15.4%,14.8%,15.4%,9.1%,0.0%,0.0%,0.0%,0.2%,15.4%,7.8%
663,1286192614,A. Donatto,Ahmar Donatto,Donatto,Ahmar,TWP,Prairie View A&M University,PV,4766,Prairie View A&M,BBC,R,R,7,102,27.5%,18.6%,2.0%,5.6%,0.0%,0.0%,2.9%,0.2%,4.9%,4.8%
664,1248451584,D. McAliney,Dan McAliney,McAliney,Dan,P,Binghamton University,BING,730155776,Binghamton,BBC,R,R,6,37,16.2%,12.0%,8.1%,6.9%,0.0%,0.0%,0.0%,0.2%,8.1%,5.7%
665,1087411968,C. Sutherland,Curry Sutherland,Sutherland,Curry,TWP,Missouri State University,MOSU,5382,Missouri State,BBC,R,R,10,75,12.0%,11.1%,2.7%,1.8%,0.0%,0.0%,1.3%,0.2%,4.0%,1.7%
666,1080561832,B. Walls,Brent Walls,Walls,Brent,P,Western Carolina University,WCU,730278144,Western Carolina,BBC,R,R,4,12,16.7%,23.3%,0.0%,1.8%,0.0%,0.0%,0.0%,0.2%,0.0%,1.4%
667,1310837760,P. Nelson,Peyton Nelson,Nelson,Peyton,P,College of Charleston,COFC,730177792,College of Charleston,BBC,L,L,3,11,27.3%,17.1%,0.0%,1.7%,0.0%,0.0%,0.0%,0.2%,0.0%,1.5%
668,1108569088,C. Holt,Campbell Holt,Holt,Campbell,P,Austin Peay State University,PEAY,730219520,Austin Peay,BBC,L,L,8,26,11.5%,8.6%,0.0%,0.7%,0.0%,0.0%,0.0%,0.2%,0.0%,0.5%
669,1207652225,M. Tenscher,Miles Tenscher,Tenscher,Miles,P,University of California,CAL,730152448,California,BBC,R,R,11,43,9.3%,9.5%,0.0%,2.1%,0.0%,0.0%,0.0%,0.2%,0.0%,1.5%
670,1238244352,A. Walker,Adam Walker,Walker,Adam,P,Austin Peay State University,PEAY,730219520,Austin Peay,BBC,R,R,7,28,21.4%,9.0%,0.0%,1.9%,0.0%,0.0%,0.0%,0.2%,0.0%,1.5%
671,1342170755,T. Reeve,Timmy Reeve,Reeve,Timmy,P,San Jose State University,SJSU,730206720,San Jose State,BBC,R,R,10,62,11.3%,17.6%,3.2%,2.8%,0.0%,0.0%,1.6%,0.2%,4.8%,1.9%
672,1197601536,J. Iannibelli,Jack Iannibelli,Iannibelli,Jack,P,Gardner Webb University,WEBB,730222592,Gardner Webb,BBC,L,L,14,77,23.4%,19.8%,3.9%,4.2%,0.0%,0.0%,1.3%,0.2%,5.2%,3.3%
673,1259978752,L. Letsinger,Lucas Letsinger,Letsinger,Lucas,P,Ball State University,BALL,730195456,Ball State,BBC,R,R,11,62,29.0%,14.4%,4.8%,2.9%,0.0%,0.0%,1.6%,0.2%,6.5%,2.6%
674,1920922974,A. Krause,Anthony Krause,Krause,Anthony,P,Mercyhurst College,MCYH,730196224,Mercyhurst,BBC,L,L,13,79,10.1%,17.4%,5.1%,3.2%,0.0%,0.0%,0.0%,0.2%,5.1%,2.5%
675,1449071722,C. Walls,Cooper Walls,Walls,Cooper,P,"University of Hawaii, Manoa",HAW,730158848,Hawaii,BBC,R,R,15,267,22.5%,23.8%,2.6%,2.7%,0.0%,0.0%,0.7%,0.2%,3.4%,2.5%
676,1135654144,W. Mercer,Will Mercer,Mercer,Will,P,University of Texas,TEX,245,Texas,BBC,R,L,3,12,25.0%,15.5%,8.3%,6.2%,0.0%,0.0%,0.0%,0.2%,8.3%,4.3%
677,1023909875,R. Ament,Ryan Ament,Ament,Ryan,P,George Mason University,GMU,730265088,George Mason,BBC,R,L,5,24,20.8%,15.5%,0.0%,1.2%,0.0%,0.0%,0.0%,0.2%,0.0%,1.1%
678,1182012928,C. Clark,Cooper Clark,Clark,Cooper,P,Campbell University,CAMP,730187776,Campbell,BBC,R,R,2,12,25.0%,35.6%,25.0%,13.6%,0.0%,0.0%,0.0%,0.2%,25.0%,12.6%
679,1342168554,M. Fuentes,Marco Fuentes,Fuentes,Marco,P,Rice University,RICE,2352,Rice,BBC,R,R,15,95,11.6%,13.8%,4.2%,2.3%,1.1%,0.0%,2.1%,0.2%,7.4%,2.0%
680,1925466721,W. Brennan,Woody Brennan,Brennan,Woody,P,Nicholls State University,NICH,730284032,Nicholls State,BBC,R,R,8,38,7.9%,5.1%,0.0%,3.4%,2.6%,0.0%,5.3%,0.2%,7.9%,2.8%
681,1129641280,M. Garcia,Matt Garcia,Garcia,Matt,P,UNC Charlotte,CHAR,730214400,Charlotte,BBC,L,L,7,19,31.6%,26.5%,5.3%,3.4%,0.0%,0.0%,0.0%,0.2%,5.3%,3.2%
682,1739343504,R. Marsh,Remy Marsh,Marsh,Remy,P,Houston Christian University,HCU,730157824,Houston Christian,BBC,R,R,13,89,16.9%,12.2%,4.5%,5.2%,1.1%,0.0%,2.2%,0.2%,7.9%,4.4%
683,1342166812,K. Julks,Kobe Julks,Julks,Kobe,P,Bucknell University,BUCK,730214144,Bucknell,BBC,R,R,3,24,20.8%,12.4%,4.2%,1.3%,4.2%,0.0%,0.0%,0.2%,8.3%,1.1%
684,1771357276,B. Melancon,Brant Melancon,Melancon,Brant,P,Southeastern Louisiana University,SELA,730209280,Southeastern Louisiana,BBC,L,L,3,15,6.7%,3.1%,0.0%,0.6%,0.0%,0.0%,0.0%,0.2%,0.0%,0.5%
685,1519287063,B. Sandberg,Baylor Sandberg,Sandberg,Baylor,P,Sacramento State University,SAC,730293760,Sacramento State,BBC,R,R,10,42,11.9%,17.2%,2.4%,4.9%,0.0%,0.0%,0.0%,0.2%,2.4%,4.0%
686,1416318143,C. Heselton,Cody Heselton,Heselton,Cody,P,Marist College,MRST,730374656,Marist,BBC,L,L,4,18,27.8%,9.4%,11.1%,3.1%,0.0%,0.0%,5.6%,0.2%,16.7%,2.7%
687,1505543972,D. Brown,Dalton Brown,Brown,Dalton,P,Lafayette College,LAF,730217728,Lafayette,BBC,L,L,2,8,0.0%,11.4%,0.0%,2.3%,0.0%,0.0%,0.0%,0.2%,0.0%,1.3%
688,1469458849,T. Kane,Tyler Kane,Kane,Tyler,P,Rutgers University,RUTG,730229248,Rutgers,BBC,R,R,2,6,16.7%,14.3%,0.0%,1.6%,0.0%,0.0%,0.0%,0.2%,0.0%,1.2%
689,1853123572,B. Robles,Bruno Robles,Robles,Bruno,P,University of the Incarnate Word,IW,730225152,Incarnate Word,BBC,L,R,12,122,18.0%,17.1%,6.6%,3.7%,1.6%,0.0%,1.6%,0.2%,9.8%,3.2%
690,1172534016,R. Bowyer,Reid Bowyer,Bowyer,Reid,P,Stephen F. Austin State University,SFA,730227200,Stephen F. Austin State,BBC,R,R,18,151,23.2%,24.0%,6.0%,6.1%,0.7%,0.0%,2.0%,0.2%,8.6%,5.4%
691,1233314098,P. Allen,Payton Allen,Allen,Payton,P,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,16,235,20.9%,25.7%,3.0%,4.4%,2.6%,0.0%,2.6%,0.2%,8.1%,3.9%
692,1225724672,G. Gifford,Gabe Gifford,Gifford,Gabe,P,University of Maine,ME,730275840,Maine,BBC,L,L,6,69,13.0%,13.5%,5.8%,2.5%,1.4%,0.0%,0.0%,0.2%,7.2%,1.9%
693,1502387391,H. Phillips,Hampton Phillips,Phillips,Hampton,P,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,18,120,15.0%,11.6%,5.0%,4.2%,0.0%,0.0%,1.7%,0.2%,6.7%,3.5%
694,1212778496,S. Matherly,Sam Matherly,Matherly,Sam,P,Bellarmine University,BU,730167552,Bellarmine,BBC,R,R,10,96,12.5%,17.7%,4.2%,5.7%,0.0%,0.0%,1.0%,0.2%,5.2%,3.7%
695,1310432768,H. Rowan,Hudson Rowan,Rowan,Hudson,P,Florida State University,FSU,101,Florida State,BBC,R,L,9,32,12.5%,11.7%,3.1%,2.3%,0.0%,0.0%,0.0%,0.2%,3.1%,1.4%
696,1339333120,R. Hunsaker,Riley Hunsaker,Hunsaker,Riley,LF,California Baptist University,CBU,5091,California Baptist,BBC,L,L,9,33,15.2%,15.5%,9.1%,3.5%,0.0%,0.0%,0.0%,0.2%,9.1%,3.1%
697,1509945291,C. Champey,Carter Champey,Champey,Carter,P,University of Maryland Eastern Shore,UMES,730289152,Maryland Eastern Shore,BBC,R,R,15,196,15.8%,14.5%,8.2%,3.1%,0.5%,0.0%,1.0%,0.2%,9.7%,2.3%
698,1244115968,R. Erbeck,Ricky Erbeck,Erbeck,Ricky,P,Fairfield University,FAIR,730380544,Fairfield,BBC,R,R,9,49,16.3%,15.7%,0.0%,2.5%,2.0%,0.0%,0.0%,0.2%,2.0%,1.8%
699,1155042048,J. Taggart,Jacob Taggart,Taggart,Jacob,P,Utah Tech University,UTU,730318592,Utah Tech,BBC,R,R,16,80,25.0%,16.1%,1.3%,3.7%,1.3%,0.0%,1.3%,0.2%,3.8%,3.1%
700,1287461840,A. Murphy,Aiden Murphy,Murphy,Aiden,P,University of Delaware,DEL,730203136,Delaware,BBC,L,R,3,29,13.8%,8.8%,6.9%,5.0%,3.4%,0.0%,3.4%,0.2%,13.8%,4.7%
701,1549983722,L. Stone,Lucas Stone,Stone,Lucas,P,University of Northern Colorado,UNCO,730286592,Northern Colorado,BBC,L,L,14,96,18.8%,9.4%,4.2%,2.2%,0.0%,0.0%,1.0%,0.2%,5.2%,1.8%
702,1599055261,J. Jones,Jace Jones,Jones,Jace,C,Mississippi Valley State University,MVSU,730259200,Mississippi Valley State,BBC,R,R,3,40,10.0%,13.0%,10.0%,7.6%,0.0%,0.0%,2.5%,0.2%,12.5%,6.2%
703,1271038720,A. Wojtarowicz,Andre Wojtarowicz,Wojtarowicz,Andre,P,Morehead State University,MORE,730158080,Morehead State,BBC,R,L,8,35,17.1%,12.4%,11.4%,4.1%,0.0%,0.0%,0.0%,0.2%,11.4%,2.2%
704,1330721536,R. Witmer,Reilly Witmer,Witmer,Reilly,P,Florida Atlantic University,FAU,339,Florida Atlantic,BBC,R,R,12,61,11.5%,5.2%,8.2%,11.0%,0.0%,0.0%,3.3%,0.2%,11.5%,9.0%
705,1162120960,A. Hunley,Austin Hunley,Hunley,Austin,P,University of Tennessee,TENN,730153728,Tennessee,BBC,R,R,12,45,17.8%,11.9%,4.4%,5.9%,0.0%,0.0%,0.0%,0.2%,4.4%,5.0%
706,1100107777,C. Johnson,Cam Johnson,Johnson,Cam,P,University of Oklahoma,OKLA,730294528,Oklahoma,BBC,L,L,10,109,14.7%,14.0%,1.8%,2.7%,0.0%,0.0%,0.0%,0.2%,1.8%,2.0%
707,1162030336,C. Vida,Cole Vida,Vida,Cole,P,Fairleigh Dickinson University,FDU,730355200,Fairleigh Dickinson,BBC,L,L,9,58,10.3%,12.6%,1.7%,5.1%,1.7%,0.0%,3.4%,0.2%,6.9%,3.1%
708,1342168289,E. Henry,Ethan Henry,Henry,Ethan,P,Oakland University,OAK,5386,Oakland,BBC,L,L,5,18,0.0%,5.1%,5.6%,3.7%,0.0%,0.0%,0.0%,0.2%,5.6%,1.7%
709,1268429312,C. Soliz,Cameron Soliz,Soliz,Cameron,P,Texas A&M-Corpus Christi,AMCC,4764,Texas A&M-Corpus Christi,BBC,R,R,19,129,18.6%,18.1%,3.1%,3.6%,0.0%,0.0%,2.3%,0.2%,5.4%,3.1%
710,1310867712,C. Copeland,Caden Copeland,Copeland,Caden,P,Sam Houston State University,SHSU,5363,Sam Houston State,BBC,L,L,2,11,27.3%,17.3%,0.0%,3.2%,0.0%,0.0%,0.0%,0.2%,0.0%,2.2%
711,1860931308,S. Boardwine,Sam Boardwine,Boardwine,Sam,P,University of South Alabama,USA,730298880,South Alabama,BBC,R,L,10,38,10.5%,10.0%,2.6%,2.4%,0.0%,0.0%,0.0%,0.2%,2.6%,1.8%
712,1849920003,R. Brown,Ryan Brown,Brown,Ryan,P,Mount St. Mary's University,MSM,730291712,Mount St. Mary's,BBC,R,R,11,98,15.3%,16.9%,4.1%,4.0%,0.0%,0.0%,2.0%,0.2%,6.1%,3.3%
713,1819544271,B. Beaty,Beau Beaty,Beaty,Beau,P,Prairie View A&M University,PV,4766,Prairie View A&M,BBC,R,R,8,84,10.7%,13.5%,11.9%,5.1%,1.2%,0.0%,0.0%,0.2%,13.1%,4.0%
714,1311047680,J. Tonghini,Julian Tonghini,Tonghini,Julian,P,University of Arizona,ARIZ,232,Arizona,BBC,R,R,22,119,19.3%,12.4%,0.0%,1.9%,0.0%,0.0%,0.0%,0.2%,0.0%,1.8%
715,1309473024,D. Logie,Dawson Logie,Logie,Dawson,P,Merrimack College,MRMK,730295552,Merrimack,BBC,R,R,19,97,15.5%,22.1%,7.2%,7.1%,0.0%,0.0%,2.1%,0.2%,9.3%,5.8%
716,1336247552,C. Maloney,Colin Maloney,Maloney,Colin,P,University of Rhode Island,URI,730163712,Rhode Island,BBC,R,R,3,17,17.6%,11.1%,0.0%,2.7%,0.0%,0.0%,0.0%,0.2%,0.0%,1.7%
717,1193272258,J. Pemble,Jake Pemble,Pemble,Jake,P,Bradley University,BRAD,730253312,Bradley,BBC,L,L,10,72,18.1%,15.0%,8.3%,8.3%,0.0%,0.0%,0.0%,0.2%,8.3%,6.2%
718,1905067480,M. Hubbard,Matt Hubbard,Hubbard,Matt,P,University of Toledo,TOL,5388,Toledo,BBC,R,R,2,14,14.3%,16.4%,14.3%,3.0%,0.0%,0.0%,0.0%,0.2%,14.3%,1.6%
719,1367769271,B. LeFevre,Bobby LeFevre,LeFevre,Bobby,P,Marist College,MRST,730374656,Marist,BBC,R,R,16,108,22.2%,13.6%,3.7%,5.0%,0.0%,0.0%,2.8%,0.2%,6.5%,4.1%
720,1197611008,S. Kasper,Sean Kasper,Kasper,Sean,P,Fort Wayne,PFW,730231552,Fort Wayne,BBC,R,R,7,56,30.4%,15.2%,1.8%,2.7%,1.8%,0.0%,1.8%,0.2%,5.4%,2.4%
721,1124298240,A. Tubbs,Adam Tubbs,Tubbs,Adam,P,University of Louisiana at Monroe,ULM,730362880,UL Monroe,BBC,L,L,21,107,21.5%,20.4%,2.8%,3.1%,0.0%,0.0%,0.9%,0.2%,3.7%,2.7%
722,1342168602,M. Longo,Matt Longo,Longo,Matt,P,Sacred Heart University,SHU,730194944,Sacred Heart,BBC,R,R,3,15,13.3%,4.6%,6.7%,1.6%,0.0%,0.0%,0.0%,0.2%,6.7%,1.3%
723,1279170304,C. Fehrman,Cole Fehrman,Fehrman,Cole,P,West Virginia University,WVU,5327,West Virginia,BBC,R,L,14,45,15.6%,11.3%,2.2%,3.7%,0.0%,0.0%,2.2%,0.2%,4.4%,2.4%
724,1736506078,K. Alcorn,Kris Alcorn,Alcorn,Kris,P,Lindenwood University,LU,730322176,Lindenwood,BBC,L,L,9,142,11.3%,2.0%,3.5%,0.7%,0.7%,0.0%,2.1%,0.2%,6.3%,0.7%
725,1254572544,B. Musser,Bennett Musser,Musser,Bennett,P,Valparaiso University,VALP,730369536,Valparaiso,BBC,R,R,3,16,25.0%,11.5%,6.3%,5.4%,0.0%,0.0%,0.0%,0.2%,6.3%,3.2%
726,1152980224,C. Stokes,Cole Stokes,Stokes,Cole,P,University of Oregon,ORE,4807,Oregon,BBC,R,R,24,101,5.9%,6.2%,2.0%,1.1%,1.0%,0.0%,0.0%,0.2%,3.0%,0.9%
727,1342169270,A. Walsh,Austin Walsh,Walsh,Austin,P,UNC Greensboro,UNCG,730238720,UNC Greensboro,BBC,L,L,1,5,40.0%,30.1%,0.0%,2.0%,0.0%,0.0%,0.0%,0.2%,0.0%,1.8%
728,1468990705,A. Lucas,Asher Lucas,Lucas,Asher,P,College of Charleston,COFC,730177792,College of Charleston,BBC,L,L,2,3,0.0%,17.1%,33.3%,15.9%,0.0%,0.0%,0.0%,0.2%,33.3%,10.7%
729,1321821184,C. Wiegert,Cade Weigert,Wiegert,Cade,P,North Dakota State University,NDSU,730343168,North Dakota State,BBC,L,R,10,42,19.0%,20.0%,4.8%,3.4%,2.4%,0.0%,0.0%,0.2%,7.1%,2.9%
730,1506107018,G. King,Grayson King,King,Grayson,P,North Carolina A&T State University,NCAT,730372352,North Carolina A&T,BBC,R,R,3,26,11.5%,11.0%,3.8%,4.3%,0.0%,0.0%,0.0%,0.2%,3.8%,3.5%
731,1444692058,P. Jones II,Paul Jones II,Jones II,Paul,P,University of Maryland-College Park,MD,730172928,Maryland,BBC,L,L,1,8,0.0%,2.3%,0.0%,0.6%,0.0%,0.0%,0.0%,0.2%,0.0%,0.3%
732,1198821120,A. Dukesherer,Andrew Dukesherer,Dukesherer,Andrew,P,Eastern Michigan University,EMU,5385,Eastern Michigan,BBC,R,R,5,18,16.7%,16.6%,5.6%,9.3%,0.0%,0.0%,5.6%,0.2%,11.1%,6.3%
733,1438237565,A. Lombana,Andrew Lombana,Lombana,Andrew,P,Dartmouth College,DART,730216192,Dartmouth,BBC,L,L,9,117,18.8%,13.9%,6.0%,3.3%,0.0%,0.0%,0.9%,0.2%,6.8%,2.7%
734,1162533376,M. Lott,Malachi Lott,Lott,Malachi,TWP,University of Houston,HOU,3030,Houston,BBC,L,L,17,96,12.5%,14.5%,3.1%,4.2%,2.1%,0.0%,1.0%,0.2%,6.3%,3.8%
735,1220225024,S. Carter,Seth Carter,Carter,Seth,P,University of South Alabama,USA,730298880,South Alabama,BBC,R,R,4,32,15.6%,15.2%,3.1%,4.1%,0.0%,0.0%,0.0%,0.2%,3.1%,3.5%
736,1625565478,A. Slotter,Alex Slotter,Slotter,Alex,P,Bryant University,BRY,730266880,Bryant,BBC,R,R,12,80,13.8%,13.4%,7.5%,3.7%,1.3%,0.0%,0.0%,0.2%,8.8%,3.0%
737,1136002304,Z. Ernisse,Zack Ernisse,Ernisse,Zack,P,UC San Diego,UCSD,730348032,UC San Diego,BBC,L,L,9,38,10.5%,11.1%,2.6%,4.2%,0.0%,0.0%,0.0%,0.2%,2.6%,3.4%
738,1742146597,J. Willis,Jelani Willis,Willis,Jelani,P,University of Arkansas-Pine Bluff,ARPB,5377,Arkansas-Pine Bluff,BBC,R,R,1,14,7.1%,10.7%,0.0%,2.9%,0.0%,0.0%,0.0%,0.2%,0.0%,2.0%
739,1148936960,Z. Laird,Zac Laird,Laird,Zac,P,Indiana State University,INST,730350080,Indiana State,BBC,L,L,21,94,16.0%,12.7%,4.3%,1.7%,1.1%,0.0%,0.0%,0.2%,5.3%,1.3%
740,1889678044,D. Drakeford,Dosie Drakeford,Drakeford,Dosie,P,University of West Georgia,UOWG,730308864,West Georgia,BBC,R,R,19,121,14.9%,8.5%,2.5%,2.5%,0.0%,0.0%,1.7%,0.2%,4.1%,2.3%
741,1849798660,R. Bailey,Ryan Bailey,Bailey,Ryan,P,University of Maryland-College Park,MD,730172928,Maryland,BBC,R,R,5,35,28.6%,21.2%,8.6%,5.6%,0.0%,0.0%,2.9%,0.2%,11.4%,5.0%
742,1739175614,R. Redmond,Ryan Redmond,Redmond,Ryan,P,Sacred Heart University,SHU,730194944,Sacred Heart,BBC,R,R,20,163,16.6%,15.7%,3.1%,2.3%,0.0%,0.0%,3.1%,0.2%,6.1%,2.1%
743,1849066361,M. Brown,Matthew Brown,Brown,Matthew,P,Oklahoma State University,OKST,4245,Oklahoma State,BBC,R,R,14,104,16.3%,12.4%,1.9%,2.2%,0.0%,0.0%,0.0%,0.2%,1.9%,2.1%
744,1332499632,D. Brassesco,Dominic Brassesco,Brassesco,Dominic,P,San Jose State University,SJSU,730206720,San Jose State,BBC,R,R,3,14,21.4%,26.7%,0.0%,2.3%,0.0%,0.0%,0.0%,0.2%,0.0%,1.5%
745,1213486080,J. Borsari,James Borsari,Borsari,James,P,Merrimack College,MRMK,730295552,Merrimack,BBC,R,R,10,78,12.8%,12.0%,12.8%,5.9%,1.3%,0.0%,5.1%,0.2%,19.2%,5.0%
746,1534161291,N. Whysong,Nate Whysong,Whysong,Nate,P,Wake Forest University,WAKE,730373376,Wake Forest,BBC,R,R,11,33,15.2%,12.5%,3.0%,3.5%,0.0%,0.0%,0.0%,0.2%,3.0%,2.7%
747,1233520896,J. Jette,Jacob Jette,Jette,Jacob,P,UMass Lowell,MASSL,730371584,UMass Lowell,BBC,L,L,4,23,21.7%,17.3%,0.0%,3.3%,0.0%,0.0%,0.0%,0.2%,0.0%,2.5%
748,1085410816,C. Walsh,Carson Walsh,Walsh,Carson,P,Northeastern University,NE,343,Northeastern,BBC,R,R,7,42,16.7%,27.9%,0.0%,5.7%,0.0%,0.0%,0.0%,0.2%,0.0%,4.9%
749,1318761728,G. Yawn,Garrett Yawn,Yawn,Garrett,P,Long Island University-Brooklyn,LIU,730352896,LIU Brooklyn,BBC,R,R,16,459,15.7%,16.3%,4.6%,4.8%,0.9%,0.0%,0.9%,0.2%,6.3%,4.5%
750,1166940160,M. Kelley,Mick Kelley,Kelley,Mick,P,Yale University,YALE,730334464,Yale,BBC,R,R,19,85,17.6%,17.7%,3.5%,4.0%,0.0%,0.0%,1.2%,0.3%,4.7%,3.7%
751,1162293760,C. Kane,Connor Kane,Kane,Connor,P,UNC Wilmington,UNCW,730229504,UNC Wilmington,BBC,S,R,8,37,24.3%,20.1%,5.4%,3.6%,0.0%,0.0%,0.0%,0.3%,5.4%,3.1%
752,1173783552,R. Paltridge,Richie Paltridge,Paltridge,Richie,TWP,Siena College,SIE,730382592,Siena,BBC,L,L,2,7,14.3%,22.7%,0.0%,8.6%,14.3%,0.0%,0.0%,0.3%,14.3%,7.6%
753,1795007683,D. Hansen,Dylan Hansen,Hansen,Dylan,P,Coastal Carolina University,CCAR,4104,Coastal Carolina,BBC,R,R,3,12,0.0%,4.6%,8.3%,0.4%,0.0%,0.0%,0.0%,0.3%,8.3%,0.3%
754,1418572036,M. Worley,Micah Worley,Worley,Micah,P,Stony Brook University,STON,730249984,Stony Brook,BBC,L,L,6,44,6.8%,15.2%,2.3%,4.5%,0.0%,0.0%,4.5%,0.3%,6.8%,3.3%
755,1030192899,S. Tolbert,Stephen Tolbert,Tolbert,Stephen,P,Southern University,SOU,4767,Southern,BBC,R,R,9,76,18.4%,16.6%,5.3%,3.9%,2.6%,0.0%,1.3%,0.3%,9.2%,3.0%
756,1138098432,K. Rourke,Kevin Rourke,Rourke,Kevin,P,UMass Lowell,MASSL,730371584,UMass Lowell,BBC,R,R,4,47,23.4%,15.6%,8.5%,8.9%,0.0%,0.0%,2.1%,0.3%,10.6%,7.4%
757,1973477521,G. Johns,Garfield Johns,Johns,Garfield,P,University of South Alabama,USA,730298880,South Alabama,BBC,L,L,13,51,15.7%,16.1%,5.9%,3.2%,0.0%,0.0%,0.0%,0.3%,5.9%,2.7%
758,1048366386,M. Digirolamo,Marco Digirolamo,Digirolamo,Marco,P,UC Riverside,UCRV,730281728,UC Riverside,BBC,S,R,26,106,20.8%,14.1%,3.8%,4.7%,1.9%,0.0%,0.0%,0.3%,5.7%,4.0%
759,1342167923,P. Coppinger,Paul Coppinger,Coppinger,Paul,P,McNeese State University,MCNS,730285056,McNeese State,BBC,R,R,13,128,21.9%,21.6%,3.1%,2.4%,0.0%,0.0%,0.0%,0.3%,3.1%,2.4%
760,1143375914,D. Rerick,Drew Rerick,Rerick,Drew,P,University of Texas,TEX,245,Texas,BBC,R,R,7,39,7.7%,9.6%,2.6%,1.9%,0.0%,0.0%,2.6%,0.3%,5.1%,1.4%
761,1338119552,D. Thomas,Daniel Thomas,Thomas,Daniel,P,Mercyhurst College,MCYH,730196224,Mercyhurst,BBC,R,R,16,300,19.7%,18.4%,4.3%,6.4%,0.7%,0.0%,2.0%,0.3%,7.0%,5.6%
762,1568741560,S. Cole,Sam Cole,Cole,Sam,P,University of West Georgia,UOWG,730308864,West Georgia,BBC,R,R,14,292,20.5%,22.9%,4.5%,5.8%,0.3%,0.0%,2.4%,0.3%,7.2%,5.2%
763,1171955197,A. Richie,August Richie,Richie,August,P,University of Virginia,UVA,5415,Virginia,BBC,R,R,2,7,14.3%,13.7%,14.3%,3.1%,0.0%,0.0%,0.0%,0.3%,14.3%,2.4%
764,1825132008,B. Brown,Blaine Brown,Brown,Blaine,TWP,Rice University,RICE,2352,Rice,BBC,L,L,7,38,15.8%,12.2%,7.9%,7.9%,0.0%,0.0%,0.0%,0.3%,7.9%,4.9%
765,1243478784,D. Masters,Dillon Masters,Masters,Dillon,P,Ohio University,OHIO,730298368,Ohio,BBC,L,L,7,153,23.5%,17.7%,3.3%,2.4%,0.0%,0.0%,0.0%,0.3%,3.3%,2.2%
766,1342168177,J. Ondus,John Ondus,Ondus,John,P,Niagara University,NIAG,730156544,Niagara,BBC,R,R,7,42,16.7%,5.4%,2.4%,0.9%,0.0%,0.0%,0.0%,0.3%,2.4%,0.9%
767,1494408031,C. Shouse,Connor Shouse,Shouse,Connor,1B,Georgia Tech,GT,100,Georgia Tech,BBC,R,R,3,15,13.3%,6.8%,0.0%,2.2%,0.0%,0.0%,0.0%,0.3%,0.0%,1.7%
768,1188014080,M. Harris,Malik Harris,Harris,Malik,P,University of Memphis,MEM,730172160,Memphis,BBC,R,R,10,71,23.9%,18.3%,2.8%,3.8%,0.0%,0.0%,0.0%,0.3%,2.8%,3.4%
769,1302102528,J. Hauser,Joe Hauser,Hauser,Joe,P,Creighton University,CREI,730243840,Creighton,BBC,R,R,8,31,9.7%,14.3%,3.2%,3.0%,0.0%,0.0%,0.0%,0.3%,3.2%,2.1%
770,1490865642,K. Dove,Kamar Dove,Dove,Kamar,P,Prairie View A&M University,PV,4766,Prairie View A&M,BBC,R,R,16,272,16.2%,12.9%,5.5%,4.0%,0.0%,0.0%,1.8%,0.3%,7.4%,3.4%
