Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,G,SBOpp,SBA,SB,CS,SB%,SB2Opp,SBA2,SB2,CS2,SB2%,SB3Opp,SBA3,SB3,CS3,SB3%,SBAH,SBH,CSH
1631,1108470272,C. Shirley,Colton Shirley,Shirley,Colton,LF,Fort Wayne,PFW,730231552,Fort Wayne,BBC,L,R,28,43,4,4,0,100.0%,24,3,3,0,100.0%,19,1,1,0,100.0%,0,0,0
1631,1162575872,C. Castle,Cortlan Castle,Castle,Cortlan,C,Baylor University,BAY,3033,Baylor,BBC,R,R,35,67,6,4,2,66.7%,46,6,4,2,66.7%,21,0,0,0,-,0,0,0
1631,1200354048,M. Souffrain,Manny Souffrain,Souffrain,Manny,1B,Bethune-Cookman University,COOK,730152960,Bethune-Cookman,BBC,L,R,19,37,6,4,2,66.7%,27,5,4,1,80.0%,10,1,0,1,0.0%,0,0,0
1631,1159260160,E. Weeks,Eric Weeks,Weeks,Eric,2B,Canisius College,CAN,730218752,Canisius,BBC,R,R,36,43,4,4,0,100.0%,27,2,2,0,100.0%,16,2,2,0,100.0%,0,0,0
1631,1261687040,T. Zwirecki,Thomas Zwirecki,Zwirecki,Thomas,C,Canisius College,CAN,730218752,Canisius,BBC,R,R,37,81,4,4,0,100.0%,42,4,4,0,100.0%,39,0,0,0,-,0,0,0
1631,1210662400,D. Bade,Devan Bade,Bade,Devan,3B,Binghamton University,BING,730155776,Binghamton,BBC,R,R,55,118,6,4,2,66.7%,67,6,4,2,66.7%,51,0,0,0,-,0,0,0
1631,1213318400,T. Campbell,Tyler Campbell,Campbell,Tyler,LF,Le Moyne College,LMC,730202880,Le Moyne,BBC,R,R,36,70,4,4,0,100.0%,41,4,4,0,100.0%,29,0,0,0,-,0,0,0
1631,1240386560,M. Jensen,Max Jensen,Jensen,Max,3B,Cornell University,COR,730298624,Cornell,BBC,L,R,17,38,5,4,1,80.0%,22,3,2,1,66.7%,16,0,0,0,-,0,0,0
1631,1153413120,K. Eddington,Kyle Eddington,Eddington,Kyle,SS,UMBC,UMBC,730210304,UMBC,BBC,R,R,45,55,5,4,1,80.0%,35,2,1,1,50.0%,20,0,0,0,-,0,0,0
1631,1100787712,B. Milner,Beck Milner,Milner,Beck,C,Boston College,BC,227,Boston College,BBC,R,R,29,32,4,4,0,100.0%,18,2,2,0,100.0%,14,1,1,0,100.0%,0,0,0
1631,1336579840,H. Ford,Henry Ford,Ford,Henry,RF,University of Virginia,UVA,5415,Virginia,BBC,R,R,50,109,4,4,0,100.0%,68,4,4,0,100.0%,41,0,0,0,-,0,0,0
1631,1142570752,E. King Jr.,Eddie King Jr.,King Jr.,Eddie,RF,University of Louisville,LOU,5467,Louisville,BBC,R,R,55,101,5,4,1,80.0%,53,2,1,1,50.0%,48,2,2,0,100.0%,0,0,0
1631,1251441920,C. Luckey,Cole Luckey,Luckey,Cole,LF,Bradley University,BRAD,730253312,Bradley,BBC,R,R,28,35,5,4,1,80.0%,26,5,4,1,80.0%,9,0,0,0,-,0,0,0
1631,1111645441,L. Anderson,Luke Anderson,Anderson,Luke,LF,Brigham Young University,BYU,730257152,BYU,BBC,R,R,55,95,8,4,4,50.0%,65,5,1,4,20.0%,30,1,1,0,100.0%,1,1,0
1631,1205036800,T. Eisenstat,Tommy Eisenstat,Eisenstat,Tommy,1B,Gonzaga University,GONZ,730200832,Gonzaga,BBC,L,R,53,81,4,4,0,100.0%,43,2,2,0,100.0%,38,2,2,0,100.0%,0,0,0
1631,1266589184,M. Zarrillo,Michael Zarrillo,Zarrillo,Michael,3B,Lafayette College,LAF,730217728,Lafayette,BBC,S,R,49,97,4,4,0,100.0%,53,3,3,0,100.0%,44,0,0,0,-,0,0,0
1631,1324687360,M. Mallas,Michael Mallas,Mallas,Michael,C,Towson University,TOWS,730318336,Towson,BBC,R,R,12,9,4,4,0,100.0%,4,2,2,0,100.0%,5,2,2,0,100.0%,0,0,0
1631,1135898880,K. Lewis,Kade Lewis,Lewis,Kade,3B,Wake Forest University,WAKE,730373376,Wake Forest,BBC,L,R,60,137,5,4,1,80.0%,82,5,4,1,80.0%,55,0,0,0,-,0,0,0
1631,1201258496,C. Misch,Connor Misch,Misch,Connor,1B,Xavier University,XAV,5464,Xavier,BBC,R,L,59,152,6,4,2,66.7%,97,6,4,2,66.7%,55,1,1,0,100.0%,0,0,0
1631,1093308160,A. Garza,Alejandro Garza,Garza,Alejandro,3B,Cal Poly,CP,5487,Cal Poly,BBC,R,R,62,158,4,4,0,100.0%,98,3,3,0,100.0%,60,0,0,0,-,0,0,0
1631,1198036992,Z. Daudet,Zach Daudet,Daudet,Zach,1B,Cal Poly,CP,5487,Cal Poly,BBC,R,R,53,96,6,4,2,66.7%,55,3,1,2,33.3%,41,0,0,0,-,0,0,0
1631,1303465472,R. Kroepel,Ryan Kroepel,Kroepel,Ryan,3B,Utah Tech University,UTU,730318592,Utah Tech,BBC,L,R,55,124,7,4,3,57.1%,89,7,4,3,57.1%,35,0,0,0,-,0,0,0
1631,1205484800,T. Carr,Tyree Carr,Carr,Tyree,LF,Southern University,SOU,4767,Southern,BBC,L,L,14,15,5,4,1,80.0%,4,2,2,0,100.0%,11,2,1,1,50.0%,0,0,0
1631,1092979456,G. Myro,Gunnar Myro,Myro,Gunnar,CF,UNLV,UNLV,730161664,UNLV,BBC,R,R,38,71,8,4,4,50.0%,42,5,2,3,40.0%,29,0,0,0,-,1,0,1
1631,1143038464,D. Koontz,Dylan Koontz,Koontz,Dylan,1B,University of Kentucky,UK,5362,Kentucky,BBC,L,R,30,32,4,4,0,100.0%,18,3,3,0,100.0%,14,0,0,0,-,0,0,0
1631,1263600384,A. Amato,Andrew Amato,Amato,Andrew,LF,University of Delaware,DEL,730203136,Delaware,BBC,L,R,53,121,4,4,0,100.0%,75,2,2,0,100.0%,46,1,1,0,100.0%,0,0,0
1631,1172422144,J. Thompson,Jackson Thompson,Thompson,Jackson,C,Campbell University,CAMP,730187776,Campbell,BBC,R,R,48,109,5,4,1,80.0%,57,4,4,0,100.0%,52,2,1,1,50.0%,0,0,0
1631,1304398080,C. Tuupo,Chandler Tuupo,Tuupo,Chandler,1B,Charleston Southern University,CHSO,730194432,Charleston Southern,BBC,L,L,51,120,7,4,3,57.1%,73,3,0,3,0.0%,47,3,3,0,100.0%,0,0,0
1631,1330459904,D. Harris,Dasan Harris,Harris,Dasan,LF,University of Oklahoma,OKLA,730294528,Oklahoma,BBC,L,L,41,55,5,4,1,80.0%,41,5,4,1,80.0%,14,0,0,0,-,0,0,0
1631,1092689920,D. Cash,Donovan Cash,Cash,Donovan,3B,Kennesaw State University,KENN,730197504,Kennesaw State,BBC,R,R,58,135,5,4,1,80.0%,70,4,3,1,75.0%,65,0,0,0,-,0,0,0
1631,1297514496,J. Rinehart,Jace Rinehart,Rinehart,Jace,LF,West Virginia University,WVU,5327,West Virginia,BBC,R,R,57,108,8,4,4,50.0%,49,4,1,3,25.0%,59,2,2,0,100.0%,2,1,1
1631,1310459904,J. Williams,Jae Williams,Williams,Jae,CF,Georgia State University,GAST,730239744,Georgia State,BBC,L,R,55,101,9,4,5,44.4%,56,3,1,2,33.3%,45,5,3,2,60.0%,1,0,1
1631,1287378688,E. Murdoch,Ethan Murdoch,Murdoch,Ethan,RF,Marshall University,MRSH,730333696,Marshall,BBC,R,R,58,101,6,4,2,66.7%,55,5,3,2,60.0%,46,0,0,0,-,0,0,0
1631,1196835072,L. Manning,Lucas Manning,Manning,Lucas,C,Wofford College,WOF,730176512,Wofford,BBC,R,R,38,39,6,4,2,66.7%,24,4,3,1,75.0%,15,2,1,1,50.0%,0,0,0
1631,1222899712,T. Hare,Tyler Hare,Hare,Tyler,1B,Wofford College,WOF,730176512,Wofford,BBC,L,R,54,86,6,4,2,66.7%,41,6,4,2,66.7%,45,2,2,0,100.0%,0,0,0
1631,1176649984,A. Jones,AJ Jones,Jones,AJ,2B,North Carolina A&T State University,NCAT,730372352,North Carolina A&T,BBC,L,R,32,68,6,4,2,66.7%,39,4,2,2,50.0%,29,1,1,0,100.0%,0,0,0
1631,1166939904,M. Imhoff,Max Imhoff,Imhoff,Max,C,Yale University,YALE,730334464,Yale,BBC,R,R,40,82,8,4,4,50.0%,51,8,4,4,50.0%,31,0,0,0,-,0,0,0
1631,1255817984,G. Palfrey,Griffin Palfrey,Palfrey,Griffin,TWP,Columbia University,CLMB,730319104,Columbia,BBC,R,R,49,119,4,4,0,100.0%,59,2,2,0,100.0%,60,0,0,0,-,1,1,0
1631,1074241280,D. Carr,Davis Carr,Carr,Davis,C,South Dakota State University,SDST,730323200,South Dakota State,BBC,R,R,29,22,5,4,1,80.0%,12,5,4,1,80.0%,10,0,0,0,-,0,0,0
1631,1186324992,J. Bellows,Jess Bellows,Bellows,Jess,CF,South Dakota State University,SDST,730323200,South Dakota State,BBC,R,R,45,65,5,4,1,80.0%,40,1,0,1,0.0%,25,1,1,0,100.0%,1,1,0
1631,1221857536,K. Hess,Kyle Hess,Hess,Kyle,2B,Creighton University,CREI,730243840,Creighton,BBC,L,R,52,91,5,4,1,80.0%,57,5,4,1,80.0%,34,0,0,0,-,0,0,0
1631,1083615488,I. Daugherty,Ian Daugherty,Daugherty,Ian,C,Oklahoma State University,OKST,4245,Oklahoma State,BBC,R,R,48,73,5,4,1,80.0%,38,4,3,1,75.0%,35,0,0,0,-,0,0,0
1631,1111301120,K. Ritchie,Kollin Ritchie,Ritchie,Kollin,LF,Oklahoma State University,OKST,4245,Oklahoma State,BBC,L,R,42,76,6,4,2,66.7%,42,5,3,2,60.0%,34,1,1,0,100.0%,0,0,0
1631,1305387008,A. Smith,Addison Smith,Smith,Addison,2B,Sam Houston State University,SHSU,5363,Sam Houston State,BBC,S,R,29,37,4,4,0,100.0%,28,4,4,0,100.0%,9,0,0,0,-,0,0,0
1631,1142686720,G. Horvat,Gianni Horvat,Horvat,Gianni,2B,New Mexico State University,NMSU,730302720,New Mexico State,BBC,R,R,26,57,4,4,0,100.0%,29,4,4,0,100.0%,28,0,0,0,-,0,0,0
1631,1198525440,D. O'Connell,Dylan O'Connell,O'Connell,Dylan,LF,Western Kentucky University,WKU,730212096,Western Kentucky,BBC,R,R,13,14,4,4,0,100.0%,7,2,2,0,100.0%,7,2,2,0,100.0%,0,0,0
1631,1084498176,C. Miller,Chris Miller,Miller,Chris,LF,Dartmouth College,DART,730216192,Dartmouth,BBC,R,R,34,51,5,4,1,80.0%,27,5,4,1,80.0%,24,0,0,0,-,0,0,0
1631,1272581376,C. Schuchart,Chris Schuchart,Schuchart,Chris,1B,Davidson College,DAV,730363136,Davidson,BBC,R,R,50,69,4,4,0,100.0%,46,4,4,0,100.0%,23,0,0,0,-,0,0,0
1631,1184945920,R. Mannino,Robert Mannino,Mannino,Robert,1B,St. Bonaventure University,SBON,730375424,St. Bonaventure,BBC,R,R,35,47,4,4,0,100.0%,30,2,2,0,100.0%,17,0,0,0,-,0,0,0
1631,1317344768,K. Garbowski,Kyle Garbowski,Garbowski,Kyle,1B,Quinnipiac University,QUIN,730386688,Quinnipiac,BBC,L,R,56,152,8,4,4,50.0%,86,8,4,4,50.0%,66,0,0,0,-,0,0,0
1631,1297494272,R. Johnson,RJ Johnson Jr.,Johnson,Rj,LF,Rutgers University,RUTG,730229248,Rutgers,BBC,L,L,53,70,7,4,3,57.1%,38,6,3,3,50.0%,32,0,0,0,-,0,0,0
1631,1257459968,J. Freeman,Jackson Freeman,Freeman,Jackson,RF,Northwestern University,NW,730247680,Northwestern,BBC,L,R,52,76,4,4,0,100.0%,42,4,4,0,100.0%,34,0,0,0,-,0,0,0
1631,1204948480,J. Van De Brake,Jackson Van De Brake,Van De Brake,Jackson,2B,University of North Carolina,UNC,730181888,North Carolina,BBC,R,R,61,134,4,4,0,100.0%,78,3,3,0,100.0%,56,1,1,0,100.0%,0,0,0
1631,1192543232,D. Watts,Dane Watts,Watts,Dane,LF,Southeastern Louisiana University,SELA,730209280,Southeastern Louisiana,BBC,L,L,52,106,5,4,1,80.0%,60,3,3,0,100.0%,46,2,1,1,50.0%,0,0,0
1631,1237355776,J. Hogue,Josh Hogue,Hogue,Josh,LF,North Carolina State University,NCST,730216448,North Carolina State,BBC,L,R,55,135,4,4,0,100.0%,75,4,4,0,100.0%,60,0,0,0,-,0,0,0
1631,1162563328,G. Zuccaro,Giano Zuccaro,Zuccaro,Giano,LF,Eastern Michigan University,EMU,5385,Eastern Michigan,BBC,L,L,43,87,6,4,2,66.7%,46,6,4,2,66.7%,41,0,0,0,-,0,0,0
1631,1126849536,J. Larson,Jake Larson,Larson,Jake,3B,University of Minnesota,MINN,4864,Minnesota,BBC,R,R,44,37,5,4,1,80.0%,17,3,2,1,66.7%,20,0,0,0,-,0,0,0
1631,1231043840,T. Yaghoubi,Tank Yaghoubi,Yaghoubi,Tank,CF,Elon University,ELON,730252544,Elon,BBC,L,L,56,96,6,4,2,66.7%,66,6,4,2,66.7%,30,0,0,0,-,0,0,0
1631,1255051520,T. Ellis,Tristan Ellis,Ellis,Tristan,3B,University of Wisconsin-Milwaukee,MILW,5036,Milwaukee,BBC,L,R,35,61,5,4,1,80.0%,38,3,2,1,66.7%,23,1,1,0,100.0%,0,0,0
1631,1275103488,A. Sengenberger,Aidan Sengenberger,Sengenberger,Aidan,C,Stonehill College,SC,730238464,Stonehill,BBC,R,R,46,82,6,4,2,66.7%,56,4,3,1,75.0%,26,1,1,0,100.0%,1,0,1
1631,1207474945,C. Badylak,Clay Badylak,Badylak,Clay,2B,Middle Tennessee State University,MTU,730158336,Middle Tennessee State,BBC,L,R,52,85,7,4,3,57.1%,46,7,4,3,57.1%,39,0,0,0,-,0,0,0
1631,1162533376,M. Lott,Malachi Lott,Lott,Malachi,TWP,University of Houston,HOU,3030,Houston,BBC,L,L,49,39,6,4,2,66.7%,26,4,2,2,50.0%,13,2,2,0,100.0%,0,0,0
1631,1181532928,J. Tatom,Jake Tatom,Tatom,Jake,RF,University of Houston,HOU,3030,Houston,BBC,R,R,35,43,5,4,1,80.0%,23,5,4,1,80.0%,20,0,0,0,-,0,0,0
1631,1097554432,C. Marcellus,Chris Marcellus,Marcellus,Chris,C,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,48,88,4,4,0,100.0%,58,3,3,0,100.0%,30,1,1,0,100.0%,0,0,0
1631,1204892672,B. Kim,Ben Kim,Kim,Ben,LF,Florida A&M University,FAMU,5416,Florida A&M,BBC,L,R,52,77,4,4,0,100.0%,47,4,4,0,100.0%,30,0,0,0,-,0,0,0
1631,1178189056,B. Hammonds,Brycen Hammonds,Hammonds,Brycen,CF,Alabama A&M University,AAMU,730365440,Alabama A&M,BBC,R,R,7,9,5,4,1,80.0%,6,2,2,0,100.0%,3,2,1,1,50.0%,0,0,0
1631,1162131968,J. Figueroa,Josue Figueroa,Figueroa,Josue,1B,Florida A&M University,FAMU,5416,Florida A&M,BBC,S,R,58,111,5,4,1,80.0%,67,3,3,0,100.0%,44,0,0,0,-,1,0,1
1631,1109516288,I. Wachsmann,Isaac Wachsmann,Wachsmann,Isaac,RF,Xavier University,XAV,5464,Xavier,BBC,R,R,59,79,4,4,0,100.0%,45,3,3,0,100.0%,34,1,1,0,100.0%,0,0,0
1631,1142070272,R. Lavey,Robbie Lavey,Lavey,Robbie,C,George Washington University,GW,730249216,George Washington,BBC,L,R,48,103,4,4,0,100.0%,55,2,2,0,100.0%,48,1,1,0,100.0%,0,0,0
1631,1263372032,G. Noriega,Gavin Noriega,Noriega,Gavin,LF,Bryant University,BRY,730266880,Bryant,BBC,L,L,53,136,4,4,0,100.0%,80,4,4,0,100.0%,56,0,0,0,-,0,0,0
1631,1311002880,T. Nicholson,Tim Nicholson,Nicholson,Tim,C,George Washington University,GW,730249216,George Washington,BBC,R,R,15,26,4,4,0,100.0%,16,4,4,0,100.0%,10,0,0,0,-,0,0,0
1631,1093167104,K. Douglas,Kameron Douglas,Douglas,Kameron,TWP,Alabama State University,ALST,4765,Alabama State,BBC,R,R,59,105,4,4,0,100.0%,57,4,4,0,100.0%,48,0,0,0,-,0,0,0
1631,1270695936,R. Wallace,Rhogue Wallace,Wallace,Rhogue,RF,Presbyterian College,PRE,730184192,Presbyterian,BBC,S,R,38,29,6,4,2,66.7%,17,3,2,1,66.7%,12,2,1,1,50.0%,0,0,0
1631,1237008896,T. Neises,Neises Tyler,Neises,Tyler,LF,Georgia Tech,GT,100,Georgia Tech,BBC,L,R,33,52,4,4,0,100.0%,32,3,3,0,100.0%,20,0,0,0,-,0,0,0
1631,1281616129,H. Shupe,Hudson Shupe,Shupe,Hudson,2B,Gonzaga University,GONZ,730200832,Gonzaga,BBC,L,R,53,135,5,4,1,80.0%,87,5,4,1,80.0%,48,0,0,0,-,0,0,0
1631,1281620736,C. Reeder,Canon Reeder,Reeder,Canon,CF,Oregon State University,ORST,3111,Oregon State,BBC,R,R,55,118,7,4,3,57.1%,70,5,2,3,40.0%,48,1,1,0,100.0%,0,0,0
1631,1310792960,S. Guerra,Sergio Guerra,Guerra,Sergio,C,Tarleton State University,TAR,730236416,Tarleton State,BBC,R,R,41,80,4,4,0,100.0%,41,3,3,0,100.0%,39,0,0,0,-,0,0,0
1631,1074064384,B. Rounds,Ben Rounds,Rounds,Ben,LF,Duke University,DUKE,730336256,Duke,BBC,L,R,58,138,7,4,3,57.1%,80,6,3,3,50.0%,58,0,0,0,-,0,0,0
1631,1204866561,K. Durschlag,Konni Durschlag,Durschlag,Konni,CF,High Point University,HP,730321152,High Point,BBC,R,R,56,176,4,4,0,100.0%,104,3,3,0,100.0%,72,0,0,0,-,0,0,0
1631,1269498368,J. Grimes,Jacob Grimes,Grimes,Jacob,LF,Queens University of Charlotte,QUC,754315264,Queens University of Charlotte,BBC,L,L,36,31,4,4,0,100.0%,20,2,2,0,100.0%,11,0,0,0,-,0,0,0
1631,1310814464,N. Alderfer,Nick Alderfer,Alderfer,Nick,3B,Queens University of Charlotte,QUC,754315264,Queens University of Charlotte,BBC,R,R,53,96,7,4,3,57.1%,68,6,4,2,66.7%,28,1,0,1,0.0%,0,0,0
1631,1196061440,T. Bush,Trenton Bush,Bush,Trenton,1B,Prairie View A&M University,PV,4766,Prairie View A&M,BBC,R,R,28,34,5,4,1,80.0%,24,3,2,1,66.7%,10,1,1,0,100.0%,0,0,0
1631,1294966784,M. Belyeu,Max Belyeu,Belyeu,Max,RF,University of Texas,TEX,245,Texas,BBC,L,R,32,57,6,4,2,66.7%,42,6,4,2,66.7%,15,0,0,0,-,0,0,0
1631,1303740160,J. Flores,Jalin Flores,Flores,Jalin,SS,University of Texas,TEX,245,Texas,BBC,R,R,58,101,6,4,2,66.7%,48,4,3,1,75.0%,53,2,1,1,50.0%,0,0,0
1631,1211548416,J. Schroeder,Jacob Schroeder,Schroeder,Jacob,C,University of Illinois,ILL,730163456,Illinois,BBC,R,R,43,67,4,4,0,100.0%,41,2,2,0,100.0%,26,1,1,0,100.0%,0,0,0
1631,1287363072,R. Moore,Reese Moore,Moore,Reese,C,University of Iowa,IOWA,1232,Iowa,BBC,L,R,56,97,5,4,1,80.0%,57,4,3,1,75.0%,40,0,0,0,-,0,0,0
1631,1126687488,G. Caston,Gavin Caston,Caston,Gavin,RF,Alcorn State University,ALCN,5376,Alcorn State,BBC,R,R,36,47,5,4,1,80.0%,25,3,3,0,100.0%,22,2,1,1,50.0%,0,0,0
1631,1084697088,J. Rogers,Jahlani Rogers,Rogers,Jahlani,RF,University of New Orleans,UNO,5380,New Orleans,BBC,R,R,35,34,5,4,1,80.0%,21,4,3,1,75.0%,13,0,0,0,-,0,0,0
1631,1123951360,K. McIntosh,Kyler McIntosh,McIntosh,Kyler,TWP,Alabama State University,ALST,4765,Alabama State,BBC,R,R,58,85,5,4,1,80.0%,55,3,2,1,66.7%,30,1,1,0,100.0%,0,0,0
1631,1094685440,D. Bishop,David Bishop,Bishop,David,1B,Kansas State University,KSU,730270464,Kansas State,BBC,R,R,44,38,5,4,1,80.0%,25,4,4,0,100.0%,13,0,0,0,-,1,0,1
1631,1310950144,S. Scanlon,Sean Scanlon,Scanlon,Sean,P,College of the Holy Cross,HC,730310656,Holy Cross,BBC,L,R,58,129,7,4,3,57.1%,73,7,4,3,57.1%,56,0,0,0,-,0,0,0
1631,1334322432,M. Schwalbach,Mason Schwalbach,Schwalbach,Mason,C,Southern Illinois University,SIU,730349824,Southern Illinois,BBC,L,R,42,56,5,4,1,80.0%,34,3,3,0,100.0%,22,1,0,1,0.0%,0,0,0
1631,1334682624,J. McElroy,Jake McElroy,McElroy,Jake,RF,Villanova University,VILL,730278400,Villanova,BBC,R,R,41,42,4,4,0,100.0%,24,3,3,0,100.0%,18,1,1,0,100.0%,0,0,0
1631,1209232640,R. Hernandez,Ryder Hernandez,Hernandez,Ryder,SS,University of the Incarnate Word,IW,730225152,Incarnate Word,BBC,R,R,48,99,6,4,2,66.7%,63,5,3,2,60.0%,36,1,1,0,100.0%,0,0,0
1631,1201250816,S. Holtz,Sam Holtz,Holtz,Sam,LF,Lehigh University,LEH,730333184,Lehigh,BBC,R,R,29,31,4,4,0,100.0%,15,2,2,0,100.0%,16,2,2,0,100.0%,0,0,0
1631,1083748096,S. Mueller,Sebastian Mueller,Mueller,Sebastian,3B,Quinnipiac University,QUIN,730386688,Quinnipiac,BBC,R,R,56,144,4,4,0,100.0%,94,4,4,0,100.0%,50,0,0,0,-,0,0,0
1631,1310404864,A. Lopez,Adrian Lopez,Lopez,Adrian,LF,University of Southern California,USC,5047,USC,BBC,R,R,58,106,4,4,0,100.0%,61,4,4,0,100.0%,45,0,0,0,-,0,0,0
1631,1090284544,P. Edwards,Parker Edwards,Edwards,Parker,P,Houston Christian University,HCU,730157824,Houston Christian,BBC,R,R,54,74,5,4,1,80.0%,38,4,4,0,100.0%,36,0,0,0,-,1,0,1
1631,1306772224,E. Hartmann,Erich Hartmann,Hartmann,Erich,RF,Rider University,RID,730174976,Rider,BBC,L,L,49,109,5,4,1,80.0%,77,5,4,1,80.0%,32,0,0,0,-,0,0,0
1631,1167270144,J. Taussig,James Taussig,Taussig,James,RF,UTSA,UTSA,730373120,UTSA,BBC,L,R,54,126,4,4,0,100.0%,64,3,3,0,100.0%,62,0,0,0,-,0,0,0
1631,1245161728,L. Moressi,Lorenzo Moressi,Moressi,Lorenzo,C,UTSA,UTSA,730373120,UTSA,BBC,S,R,28,38,4,4,0,100.0%,23,3,3,0,100.0%,15,0,0,0,-,0,0,0
1631,1334084096,S. Verburg,Spencer Verburg,Verburg,Spencer,C,Central Michigan University,CMU,5342,Central Michigan,BBC,R,R,22,30,6,4,2,66.7%,18,5,3,2,60.0%,12,0,0,0,-,0,0,0
1631,1137355264,T. Neuer,Trenton Neuer,Neuer,Trenton,LF,Ohio University,OHIO,730298368,Ohio,BBC,R,R,45,92,4,4,0,100.0%,51,3,3,0,100.0%,41,1,1,0,100.0%,0,0,0
1631,1304736512,T. Cassidy,Trae Cassidy,Cassidy,Trae,1B,Ohio University,OHIO,730298368,Ohio,BBC,L,R,48,115,5,4,1,80.0%,63,3,2,1,66.7%,52,1,1,0,100.0%,0,0,0
1631,1099954688,J. Dresselhouse,Jake Dresselhouse,Dresselhouse,Jake,LF,Michigan State University,MSU,1551,Michigan State,BBC,R,R,28,45,4,4,0,100.0%,29,3,3,0,100.0%,16,0,0,0,-,0,0,0
1631,1099315456,S. Canton,Sam Canton,Canton,Sam,CF,North Dakota State University,NDSU,730343168,North Dakota State,BBC,L,L,43,88,7,4,3,57.1%,65,5,2,3,40.0%,23,0,0,0,-,0,0,0
1631,1304090880,F. Sarota,Filip Sarota,Sarota,Filip,LF,Lindenwood University,LU,730322176,Lindenwood,BBC,R,R,58,108,6,4,2,66.7%,65,3,2,1,66.7%,43,0,0,0,-,2,1,1
1631,1172325888,M. Moris,Max Moris,Moris,Max,C,University of St. Thomas (Minn.),UOST,730200320,University of St. Thomas (Minn.),BBC,R,R,50,96,4,4,0,100.0%,51,3,3,0,100.0%,45,1,1,0,100.0%,0,0,0
1631,1158305024,D. Whittle,David Whittle,Whittle,David,C,UC Riverside,UCRV,730281728,UC Riverside,BBC,R,R,44,59,4,4,0,100.0%,29,4,4,0,100.0%,30,0,0,0,-,0,0,0
1631,1268751104,A. Corbett,Austin Corbett,Corbett,Austin,LF,New Mexico State University,NMSU,730302720,New Mexico State,BBC,R,R,25,34,5,4,1,80.0%,19,4,3,1,75.0%,15,0,0,0,-,0,0,0
1631,1304099840,J. Linn,Jackson Linn,Linn,Jackson,LF,Tulane University,TULN,730354176,Tulane,BBC,R,R,37,28,5,4,1,80.0%,13,2,1,1,50.0%,15,2,2,0,100.0%,0,0,0
1631,1198411264,A. Vining,Ashby Vining,Vining,Ashby,C,Saint Peter's University,SPC,730149888,Saint Peter's,BBC,R,R,47,87,4,4,0,100.0%,50,1,1,0,100.0%,37,1,1,0,100.0%,0,0,0
1631,1140709632,H. Stokely,Hunter Stokely,Stokely,Hunter,1B,University of North Carolina,UNC,730181888,North Carolina,BBC,L,R,61,142,4,4,0,100.0%,82,3,3,0,100.0%,60,0,0,0,-,0,0,0
1631,1143053312,B. Phelps,Bryce Phelps,Phelps,Bryce,RF,Wagner College,WAG,730192640,Wagner,BBC,R,R,51,137,6,4,2,66.7%,86,6,4,2,66.7%,51,0,0,0,-,0,0,0
1631,1239374080,Z. Kent,Zack Kent,Kent,Zack,2B,Binghamton University,BING,730155776,Binghamton,BBC,R,R,50,85,5,4,1,80.0%,46,5,4,1,80.0%,39,0,0,0,-,0,0,0
1631,1310373632,E. Fouraker,Eric Fouraker,Fouraker,Eric,C,University of North Florida,UNF,730296832,North Florida,BBC,R,R,35,20,5,4,1,80.0%,11,4,3,1,75.0%,9,1,1,0,100.0%,0,0,0
1631,1336234240,R. Hendricks,Rhett Hendricks,Hendricks,Rhett,RF,Houston Christian University,HCU,730157824,Houston Christian,BBC,R,R,47,93,5,4,1,80.0%,54,7,6,1,85.7%,39,2,2,0,100.0%,0,0,0
1631,1182843904,D. Johnson,Davis Johnson,Johnson,Davis,C,University of Notre Dame,ND,225,Notre Dame,BBC,L,R,40,75,5,4,1,80.0%,41,4,3,1,75.0%,34,1,1,0,100.0%,0,0,0
1631,1201273856,M. Thompson,Matt Thompson,Thompson,Matt,2B,Kent State University,KENT,730315008,Kent State,BBC,R,R,18,10,5,4,1,80.0%,6,4,3,1,75.0%,4,0,0,0,-,0,0,0
1631,1262667264,M. Levu,Mulivai Levu,Levu,Mulivai,1B,UCLA,UCLA,5048,UCLA,BBC,L,R,66,136,6,4,2,66.7%,85,6,4,2,66.7%,51,0,0,0,-,0,0,0
1631,1159334656,J. Heard,Jeffery Heard,Heard,Jeffery,RF,University of Oregon,ORE,4807,Oregon,BBC,L,L,40,47,5,4,1,80.0%,29,5,4,1,80.0%,18,0,0,0,-,0,0,0
1631,1136410112,Z. Toglia,Zach Toglia,Toglia,Zach,3B,University of Portland,PORT,730360320,Portland,BBC,R,R,51,89,4,4,0,100.0%,60,2,2,0,100.0%,29,0,0,0,-,0,0,0
1631,1299825664,T. Shulman,Tyler Shulman,Shulman,Tyler,3B,Harvard University,HARV,5450,Harvard,BBC,L,R,36,62,4,4,0,100.0%,41,2,2,0,100.0%,21,1,1,0,100.0%,0,0,0
1631,1287084032,R. Sica,Richie Sica,Sica,Richie,CF,Rider University,RID,730174976,Rider,BBC,R,R,23,32,4,4,0,100.0%,21,2,2,0,100.0%,11,2,2,0,100.0%,0,0,0
