Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,G,AB,GB/FB,Ground%,Fly%,Line%,Popup%,Bunt%,Ground#,Fly#,Line#,Popup#,Bunt#
2084,1299566848,K. Amaro,Kristian Amaro,Amaro,Kristian,C,North Carolina A&T State University,NCAT,730372352,North Carolina A&T,BBC,S,R,42,143,1.13,53.1%,34.7%,10.2%,2.0%,2.0%,52,34,10,2,2
2086,1334301184,B. Vujovich,Ben Vujovich,Vujovich,Ben,RF,University of St. Thomas (Minn.),UOST,730200320,University of St. Thomas (Minn.),BBC,L,R,50,195,1.13,53.1%,24.7%,17.9%,4.3%,4.3%,86,40,29,7,7
2087,1550029332,G. Werdesheim,Grant Werdesheim,Werdesheim,Grant,CF,Princeton University,PRIN,730198784,Princeton,BBC,R,R,39,121,1.14,53.2%,22.8%,17.7%,6.3%,21.5%,42,18,14,5,17
2088,1297014272,T. Acker,Ty Acker,Acker,Ty,3B,George Washington University,GW,730249216,George Washington,BBC,L,R,48,173,1.14,53.2%,22.0%,21.3%,3.5%,5.0%,75,31,30,5,7
2089,1210577664,T. Cowan,Tyler Cowan,Cowan,Ty,2B,University of the Incarnate Word,IW,730225152,Incarnate Word,BBC,L,R,44,157,1.14,53.2%,27.3%,15.6%,3.9%,5.8%,82,42,24,6,9
2090,1232652032,M. Lareau,Michael Lareau,Lareau,Michael,CF,Belmont University,BEL,730190336,Belmont,BBC,L,L,53,164,1.14,53.3%,20.5%,23.0%,3.3%,4.9%,65,25,28,4,6
2091,1204930304,G. Thorburn,Gavin Thorburn,Thorburn,Gavin,CF,Siena College,SIE,730382592,Siena,BBC,R,R,52,180,1.14,53.3%,33.6%,9.9%,3.3%,5.3%,81,51,15,5,8
2092,1771372567,R. Rigdon,Rustan Rigdon,Rigdon,Rustan,LF,Vanderbilt University,VAN,5046,Vanderbilt,BBC,S,R,53,162,1.14,53.3%,19.2%,19.2%,8.3%,3.3%,64,23,23,10,4
2092,1410657329,K. Thompson,Kyeler Thompson,Thompson,Kyeler,CF,Texas Tech University,TTU,2350,Texas Tech,BBC,R,R,49,191,1.14,53.3%,20.0%,20.6%,6.1%,4.2%,88,33,34,10,7
2094,1172325888,M. Moris,Max Moris,Moris,Max,C,University of St. Thomas (Minn.),UOST,730200320,University of St. Thomas (Minn.),BBC,R,R,50,190,1.14,53.4%,22.1%,15.3%,9.2%,1.2%,87,36,25,15,2
2095,1214696192,B. Fluharty,Billy Fluharty,Fluharty,Billy,CF,Bucknell University,BUCK,730214144,Bucknell,BBC,R,R,45,159,1.15,53.4%,24.8%,18.0%,3.8%,9.8%,71,33,24,5,13
2095,1198416640,J. Williams,Javar Williams,Williams,Javar,LF,Wake Forest University,WAKE,730373376,Wake Forest,BBC,L,L,54,170,1.15,53.4%,17.3%,20.3%,9.0%,9.0%,71,23,27,12,12
2097,1178187776,K. Duncan,Kylan Duncan,Duncan,Kylan,2B,Alabama A&M University,AAMU,730365440,Alabama A&M,BBC,R,R,39,152,1.15,53.4%,21.4%,21.4%,3.8%,0.8%,70,28,28,5,1
2097,1001010929,T. Schmidt,Tate Schmidt,Schmidt,Tate,2B,University of Wisconsin-Milwaukee,MILW,5036,Milwaukee,BBC,L,R,50,180,1.15,53.4%,22.1%,15.3%,9.2%,0.8%,70,29,20,12,1
2099,1080840832,A. Paradine,Aidan Paradine,Paradine,Aidan,C,Siena College,SIE,730382592,Siena,BBC,R,R,53,192,1.15,53.4%,24.1%,18.4%,4.0%,0.0%,93,42,32,7,0
2100,1141432832,M. Brown,Michael Brown,Brown,Michael,SS,Hofstra University,HOF,730245120,Hofstra,BBC,S,R,53,192,1.15,53.5%,23.9%,17.6%,5.0%,1.3%,85,38,28,8,2
2101,1161481670,T. Kirk,Taylor Kirk,Kirk,Taylor,2B,Fordham University,FOR,730324992,Fordham,BBC,R,R,57,228,1.15,53.5%,17.0%,23.0%,6.5%,5.0%,107,34,46,13,10
2102,1093138944,C. Campbell,Cason Campbell,Campbell,Cason,2B,Arkansas State University,ARST,730290176,Arkansas State,BBC,L,R,45,143,1.15,53.5%,18.4%,20.2%,7.9%,4.4%,61,21,23,9,5
2102,1048984355,L. Weidner,Landon Weidner,Weidner,Landon,RF,University of West Georgia,UOWG,730308864,West Georgia,BBC,R,R,46,163,1.15,53.5%,22.8%,16.7%,7.0%,0.0%,61,26,19,8,0
2104,1876553123,K. Holiday,Khi Holiday,Holiday,Khi,CF,University of Southern Indiana,SIND,730288640,Southern Indiana,BBC,R,R,56,215,1.15,53.5%,21.1%,20.0%,5.4%,11.9%,99,39,37,10,22
2105,1763574886,N. Sparks,Nolan Sparks,Sparks,Nolan,LF,Northern Kentucky University,NKU,730230272,Northern Kentucky,BBC,R,R,51,177,1.15,53.5%,14.8%,23.2%,8.5%,6.3%,76,21,33,12,9
2105,1670962097,A. Riess,Axel Riess,Riess,Axel,CF,Dartmouth College,DART,730216192,Dartmouth,BBC,R,R,35,101,1.15,53.5%,25.4%,15.5%,5.6%,7.0%,38,18,11,4,5
2107,1218556160,J. Radcliffe,Jacoby Radcliffe,Radcliffe,Jacoby,CF,Southern University,SOU,4767,Southern,BBC,L,R,45,133,1.16,53.6%,31.8%,8.2%,6.4%,17.3%,59,35,9,7,19
2108,1561076993,M. Harrison,Marcus Harrison,Harrison,Marcus,3B,Northern Kentucky University,NKU,730230272,Northern Kentucky,BBC,R,R,45,117,1.16,53.7%,20.7%,23.2%,2.4%,6.1%,44,17,19,2,5
2109,1545714589,P. Sundar,Pranav Sundar,Sundar,Pranav,3B,Coppin State University,COPP,730194176,Coppin State,BBC,R,R,39,125,1.16,53.7%,17.9%,22.1%,6.3%,4.2%,51,17,21,6,4
2110,1232301313,J. Torres,Jose Torres,Torres,Jose,C,University of Louisiana at Lafayette,ULL,5075,Louisiana,BBC,R,R,57,176,1.16,53.7%,19.5%,20.8%,6.0%,4.0%,80,29,31,9,6
2111,1230255706,H. Carr,Harry Carr,Carr,Harry,SS,Butler University,BUT,730283520,Butler,BBC,L,R,48,152,1.16,53.7%,23.1%,18.5%,4.6%,0.9%,58,25,20,5,1
2112,1416286793,N. McClure,Norris McClure,McClure,Norris,3B,UTSA,UTSA,730373120,UTSA,BBC,L,R,57,214,1.16,53.7%,20.6%,20.6%,5.1%,2.9%,94,36,36,9,5
2113,1184529408,N. Groves,Nick Groves,Groves,Nick,CF,University of Illinois,ILL,730163456,Illinois,BBC,L,R,42,148,1.16,53.7%,17.4%,26.4%,2.5%,2.5%,65,21,32,3,3
2114,1192075994,T. Kamerer,Tyler Kamerer,Kamerer,Tyler,2B,Marshall University,MRSH,730333696,Marshall,BBC,R,R,59,210,1.16,53.7%,20.2%,20.2%,5.9%,0.5%,101,38,38,11,1
2115,1178185729,I. Shirey,Ike Shirey,Shirey,Ike,SS,Tarleton State University,TAR,730236416,Tarleton State,BBC,R,R,54,188,1.16,53.8%,24.4%,16.3%,5.6%,3.8%,86,39,26,9,6
2115,1174874368,G. Larsen,Garrett Larsen,Larsen,Garrett,LF,Yale University,YALE,730334464,Yale,BBC,R,R,44,174,1.16,53.8%,22.5%,16.9%,6.9%,10.0%,86,36,27,11,16
2117,1097597440,J. Harris,Jackson Harris,Harris,Jackson,1B,Samford University,SAM,730386432,Samford,BBC,L,L,54,214,1.16,53.8%,20.4%,20.4%,5.4%,0.5%,100,38,38,10,1
2118,1336576512,T. Patty,Tyshon Patty,Patty,Tyshon,3B,Jackson State University,JKST,730378240,Jackson State,BBC,R,R,43,123,1.16,53.8%,19.3%,16.8%,10.1%,7.6%,64,23,20,12,9
2118,1157355776,B. Rocha,Bubba Rocha,Rocha,Bubba,LF,California Baptist University,CBU,5091,California Baptist,BBC,R,R,46,156,1.16,53.8%,20.2%,23.5%,2.5%,3.4%,64,24,28,3,4
2120,1105526272,T. Bak,Tyler Bak,Bak,Tyler,CF,Wofford College,WOF,730176512,Wofford,BBC,L,L,46,157,1.16,53.8%,18.2%,23.5%,4.5%,7.6%,71,24,31,6,10
2121,1092329472,J. Alvarez,Julian Alvarez,Alvarez,Julian,RF,California Baptist University,CBU,5091,California Baptist,BBC,L,L,52,158,1.17,53.8%,14.0%,22.4%,9.8%,4.9%,77,20,32,14,7
2121,1833974277,C. King,Caleb King,King,Caleb,C,Delaware State University,DSU,730217984,Delaware State,BBC,R,R,34,106,1.17,53.8%,20.9%,16.5%,8.8%,1.1%,49,19,15,8,1
2123,1176049408,E. Meier,Evan Meier,Meier,Evan,CF,Mount St. Mary's University,MSM,730291712,Mount St. Mary's,BBC,R,R,51,162,1.17,53.9%,24.2%,20.3%,1.6%,2.3%,69,31,26,2,3
2124,1098309632,R. Bussey,Reggie Bussey,Bussey,Reggie,CF,The Ohio State University,OSU,4144,Ohio State,BBC,L,L,45,137,1.17,53.9%,20.0%,19.1%,7.0%,12.2%,62,23,22,8,14
2124,1310396928,B. Truitt,Brantley Truitt,Truitt,Brantley,2B,UNC Greensboro,UNCG,730238720,UNC Greensboro,BBC,L,R,43,154,1.17,53.9%,23.5%,19.1%,3.5%,1.7%,62,27,22,4,2
2126,1182038272,O. Hull,Owen Hull,Hull,Owen,RF,George Mason University,GMU,730265088,George Mason,BBC,L,R,61,237,1.17,53.9%,15.2%,27.5%,3.4%,8.3%,110,31,56,7,17
2127,1308210109,T. Thompson,Tyler Thompson,Thompson,Tyler,LF,Lindenwood University,LU,730322176,Lindenwood,BBC,R,R,47,166,1.17,53.9%,24.3%,17.1%,4.6%,3.3%,82,37,26,7,5
2128,1077998080,C. Campbell,Cole Campbell,Campbell,Cole,C,New Jersey Institute of Technology,NJIT,730313216,NJIT,BBC,R,R,53,215,1.17,54.0%,21.2%,14.3%,10.6%,0.5%,102,40,27,20,1
2129,1682487759,M. Bolton,Matt Bolton,Bolton,Matt,CF,Binghamton University,BING,730155776,Binghamton,BBC,L,R,55,225,1.17,54.0%,20.3%,19.8%,5.9%,4.3%,101,38,37,11,8
2130,1058192003,C. Schrack,Carson Schrack,Schrack,Carson,2B,Southeast Missouri State University,SEMO,730168576,Southeast Missouri State,BBC,L,R,44,139,1.17,54.0%,17.5%,19.7%,8.8%,5.8%,74,24,27,12,8
2131,1808416327,J. Freitag,John Freitag,Freitag,John,RF,Villanova University,VILL,730278400,Villanova,BBC,L,R,41,108,1.18,54.0%,16.1%,24.1%,5.7%,0.0%,47,14,21,5,0
2132,1263747328,B. Kleiman,Brendan Kleiman,Kleiman,Brendan,C,Eastern Michigan University,EMU,5385,Eastern Michigan,BBC,R,R,45,166,1.18,54.1%,20.7%,14.8%,10.4%,0.7%,73,28,20,14,1
2133,1287362048,J. Nerat,Joey Nerat,Nerat,Joey,RF,Dallas Baptist University,DBU,730198016,Dallas Baptist,BBC,L,R,46,137,1.18,54.2%,18.8%,24.0%,3.1%,1.0%,52,18,23,3,1
2134,1297589248,I. Blazier,Ian Blazier,Blazier,Ian,3B,Saint Louis University,SLU,2291,St. Louis,BBC,L,R,48,143,1.18,54.2%,22.4%,16.8%,6.5%,1.9%,58,24,18,7,2
2135,1727649062,T. Marthilijohni,Ty Marthilijohni,Marthilijohni,Ty,C,Sam Houston State University,SHSU,5363,Sam Houston State,BBC,R,R,45,155,1.19,54.3%,21.0%,17.1%,7.6%,4.8%,57,22,18,8,5
2135,1302717816,L. Hairston,Landon Hairston,Hairston,Landon,RF,Arizona State University,ASU,5035,Arizona State,BBC,L,L,53,196,1.19,54.3%,16.6%,25.1%,4.0%,0.6%,95,29,44,7,1
2137,1187057152,C. Kashimoto,Cody Kashimoto,Kashimoto,Cody,2B,Saint Mary's College (CA),SMC,730288896,Saint Mary's,BBC,S,R,62,203,1.19,54.3%,20.3%,17.8%,7.6%,16.2%,107,40,35,15,32
2138,1123965440,J. Lovich,Jackson Lovich,Lovich,Jackson,SS,University of Missouri,MIZZ,4806,Missouri,BBC,R,R,51,185,1.19,54.3%,23.9%,18.1%,3.6%,2.2%,75,33,25,5,3
2138,1286168833,L. Orbon,Luke Orbon,Orbon,Luke,SS,St. John's University (NY),SJU,4285,St. John's,BBC,L,R,53,183,1.19,54.3%,18.8%,20.3%,6.5%,11.6%,75,26,28,9,16
2140,1310805248,C. Chavez,Connor Chavez,Chavez,Connor,2B,University of Pennsylvania,PENN,730292224,Pennsylvania,BBC,R,R,36,135,1.19,54.4%,20.4%,16.5%,8.7%,3.9%,56,21,17,9,4
2141,1184596736,C. Hoalcraft,Chris Hoalcraft,Hoalcraft,Chris,SS,St. Bonaventure University,SBON,730375424,St. Bonaventure,BBC,R,R,48,194,1.19,54.4%,26.9%,12.3%,6.4%,1.2%,93,46,21,11,2
2142,1299946496,M. Jackson,Miles Jackson,Jackson,Miles,LF,Alabama A&M University,AAMU,730365440,Alabama A&M,BBC,R,R,41,146,1.19,54.4%,16.9%,14.0%,14.7%,3.7%,74,23,19,20,5
2142,1141526016,J. Carrion,Jordan Carrion,Carrion,Jordan,2B,University of South Carolina,SCAR,730348544,South Carolina,BBC,R,R,47,153,1.19,54.4%,15.4%,26.5%,3.7%,9.6%,74,21,36,5,13
2142,1700198255,C. Walsh,Charlie Walsh,Walsh,Charlie,2B,George Washington University,GW,730249216,George Washington,BBC,R,R,51,175,1.19,54.4%,22.1%,19.1%,4.4%,2.9%,74,30,26,6,4
2145,1111769088,S. Griffith,Sam Griffith,Griffith,Sam,2B,Oakland University,OAK,5386,Oakland,BBC,R,R,59,211,1.20,54.4%,21.1%,17.2%,7.2%,4.4%,98,38,31,13,8
2145,1638122960,D. Rodriguez,Damian Rodriguez,Rodriguez,Damian,CF,Iona College,IONA,730242048,Iona,BBC,R,R,51,217,1.20,54.4%,23.9%,17.2%,4.4%,1.1%,98,43,31,8,2
2147,1576528848,C. Hegwood,Colton Hegwood,Hegwood,Colton,RF,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,L,R,59,200,1.20,54.5%,18.8%,22.1%,4.5%,10.4%,84,29,34,7,16
2147,1268910485,L. Thiele,Luke Thiele,Thiele,Luke,3B,Washington State University,WSU,4505,Washington State,BBC,R,R,48,168,1.20,54.5%,21.2%,17.4%,6.8%,9.1%,72,28,23,9,12
2147,1368575942,R. Moody,Reese Moody,Moody,Reese,2B,James Madison University,JMU,730340096,James Madison,BBC,R,R,51,155,1.20,54.5%,19.6%,17.5%,8.4%,8.4%,78,28,25,12,12
2150,1167307520,T. Mally,Tanner Mally,Mally,Tanner,CF,Western Michigan University,WMU,730165248,Western Michigan,BBC,R,R,50,205,1.20,54.6%,15.5%,26.4%,3.4%,4.6%,95,27,46,6,8
2151,1275170560,R. Silva,Riley Silva,Silva,Riley,CF,University of Nebraska,NEB,4865,Nebraska,BBC,L,R,53,134,1.21,54.7%,15.6%,18.8%,10.9%,12.5%,70,20,24,14,16
2152,1220599040,S. McDuffie,Shamaar McDuffie,McDuffie,Shamaar,SS,Kennesaw State University,KENN,730197504,Kennesaw State,BBC,R,R,58,182,1.21,54.7%,18.9%,18.2%,8.2%,6.9%,87,30,29,13,11
2153,1165833728,D. Nushida,Draven Nushida,Nushida,Draven,3B,"University of Hawaii, Manoa",HAW,730158848,Hawaii,BBC,L,R,44,127,1.21,54.7%,23.2%,21.1%,1.1%,3.2%,52,22,20,1,3
2154,1280063232,R. Willbanks,Reed Willbanks,Willbanks,Reed,CF,Little Rock,UALR,730217472,Little Rock,BBC,R,R,59,175,1.21,54.8%,26.7%,16.3%,2.2%,11.1%,74,36,22,3,15
2155,1310590976,W. Barron,Walker Barron,Barron,Walker,C,East Carolina University,ECU,730270720,East Carolina,BBC,R,R,62,208,1.22,54.9%,15.4%,21.1%,8.6%,5.1%,96,27,37,15,9
2156,1481789585,J. Dutton,JJ Dutton,Dutton,JJ,RF,Morehead State University,MORE,730158080,Morehead State,BBC,R,R,52,206,1.22,54.9%,16.3%,25.5%,3.3%,0.7%,84,25,39,5,1
2157,1222900224,N. Lincoln,Nathan Lincoln,Lincoln,Nathan,LF,Marist College,MRST,730374656,Marist,BBC,R,R,51,191,1.22,54.9%,26.6%,14.5%,4.0%,5.8%,95,46,25,7,10
2158,1835942647,J. Herring,Jack Herring,Herring,Jack,RF,East Carolina University,ECU,730270720,East Carolina,BBC,S,L,50,139,1.22,54.9%,22.1%,21.3%,1.6%,1.6%,67,27,26,2,2
2159,1100790016,M. Gillespie,Mac Gillespie,Gillespie,Mac,CF,UNC Wilmington,UNCW,730229504,UNC Wilmington,BBC,R,R,55,188,1.22,54.9%,19.0%,21.8%,4.2%,9.9%,78,27,31,6,14
2160,1198413057,V. Sheahan,Vance Sheahan,Sheahan,Vance,SS,University of South Carolina Upstate,SCUS,730317312,South Carolina Upstate,BBC,R,R,61,268,1.22,54.9%,18.9%,21.0%,5.2%,0.9%,128,44,49,12,2
2161,1893896015,A. Ritzer,Alex Ritzer,Ritzer,Alex,2B,University of South Carolina Upstate,SCUS,730317312,South Carolina Upstate,BBC,L,R,47,161,1.22,55.0%,12.2%,23.7%,9.2%,2.3%,72,16,31,12,3
2162,1336584960,T. White,Tyler White,White,Tyler,CF,Sacramento State University,SAC,730293760,Sacramento State,BBC,R,R,58,236,1.22,55.0%,21.5%,19.4%,4.2%,1.0%,105,41,37,8,2
2162,1679882311,L. Alberti,Lucas Alberti,Alberti,Lucas,LF,George Mason University,GMU,730265088,George Mason,BBC,R,R,61,234,1.22,55.0%,26.2%,15.7%,3.1%,4.2%,105,50,30,6,8
2164,1263748608,J. Mack,Jalon Mack,Mack,Jalon,2B,Southern University,SOU,4767,Southern,BBC,S,R,42,142,1.22,55.0%,27.5%,13.8%,3.7%,2.8%,60,30,15,4,3
2164,1513009429,C. Smith,Casey Smith,Smith,Casey,2B,Mercyhurst College,MCYH,730196224,Mercyhurst,BBC,L,L,47,161,1.22,55.0%,24.8%,17.4%,2.8%,3.7%,60,27,19,3,4
2166,1161276160,J. Halter,Jackson Halter,Halter,Jackson,RF,Marshall University,MRSH,730333696,Marshall,BBC,L,R,58,222,1.23,55.1%,18.7%,20.3%,5.9%,1.6%,103,35,38,11,3
2167,1273287680,B. Calise,Braden Calise,Calise,Braden,2B,University of Central Florida,UCF,730256640,Central Florida,BBC,R,R,49,183,1.23,55.1%,15.0%,24.6%,5.4%,6.0%,92,25,41,9,10
2168,1212113408,A. Wiggins,Andrew Wiggins,Wiggins,Andrew,RF,"Indiana University, Bloomington",IND,4866,Indiana,BBC,L,R,43,134,1.23,55.1%,18.4%,22.4%,4.1%,1.0%,54,18,22,4,1
2169,1859510038,A. Cisneros,Andrew Cisneros,Cisneros,Andrew,SS,Morehead State University,MORE,730158080,Morehead State,BBC,R,R,53,215,1.23,55.1%,17.3%,18.7%,8.9%,5.6%,118,37,40,19,12
2170,1173751041,T. Quinn,Tyler Quinn,Quinn,Tyler,1B,University of Utah,UTAH,730328320,Utah,BBC,R,R,50,196,1.23,55.2%,21.0%,17.7%,6.1%,3.3%,100,38,32,11,6
2171,1641964302,C. Husko,Colin Husko,Husko,Colin,2B,University of Illinois-Chicago,UIC,5379,Illinois-Chicago,BBC,L,R,42,129,1.24,55.3%,23.7%,19.3%,1.8%,4.4%,63,27,22,2,5
2172,1563728805,A. Kelsey,Alex Kelsey,Kelsey,Alex,CF,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,L,L,51,197,1.24,55.3%,19.9%,15.5%,9.3%,3.1%,89,32,25,15,5
2173,1220509952,G. Mangrum,Grant Mangrum,Mangrum,Grant,C,McNeese State University,MCNS,730285056,McNeese State,BBC,R,R,38,96,1.24,55.3%,20.0%,16.5%,8.2%,4.7%,47,17,14,7,4
2174,1313787904,C. Shpur,Caleb Shpur,Shpur,Caleb,CF,University of Connecticut,CONN,5486,Connecticut,BBC,R,R,58,240,1.24,55.3%,20.0%,17.2%,7.4%,7.0%,119,43,37,16,15
2175,1191676160,M. Galvan,Marcus Galvan,Galvan,Marcus,C,Grand Canyon University,GC,5310,Grand Canyon,BBC,L,R,46,129,1.24,55.4%,17.9%,22.3%,4.5%,3.6%,62,20,25,5,4
2176,1162593536,S. Sakaino,Shunsuke Sakaino,Sakaino,Shunsuke,2B,"University of Hawaii, Manoa",HAW,730158848,Hawaii,BBC,L,R,56,206,1.25,55.5%,22.0%,16.8%,5.8%,4.6%,96,38,29,10,8
2177,1245115904,J. Crespo,Javier Crespo,Crespo,Javier,3B,Florida International University,FIU,4468,Florida International,BBC,R,R,48,147,1.25,55.6%,17.8%,20.0%,6.7%,2.2%,75,24,27,9,3
2177,1434089284,A. Barrist,Alex Barrist,Barrist,Alex,2B,Lafayette College,LAF,730217728,Lafayette,BBC,R,R,47,171,1.25,55.6%,17.0%,20.9%,6.5%,11.1%,85,26,32,10,17
2179,1360077437,N. Arias,Nick Arias,Arias,Nick,SS,Abilene Christian University,AC,730375936,Abilene Christian,BBC,R,R,50,189,1.25,55.6%,18.5%,21.2%,4.6%,0.0%,84,28,32,7,0
2180,1835124967,C. Jenkins,Carter Jenkins,Jenkins,Carter,3B,Nicholls State University,NICH,730284032,Nicholls State,BBC,R,R,41,132,1.25,55.7%,12.2%,27.0%,5.2%,1.7%,64,14,31,6,2
2181,1642203595,J. Rivera,Juan Rivera,Rivera,Juan,LF,UNC Charlotte,CHAR,730214400,Charlotte,BBC,L,R,44,115,1.26,55.7%,21.7%,20.8%,1.9%,6.6%,59,23,22,2,7
2182,1745682930,O. Silliman,Owen Silliman,Silliman,Owen,CF,Canisius College,CAN,730218752,Canisius,BBC,R,R,41,145,1.26,55.8%,32.6%,10.5%,1.1%,1.1%,53,31,10,1,1
2183,1342167366,J. Sheffield,Jeremy Sheffield,Sheffield,Jeremy,3B,Georgetown University,GTWN,2330,Georgetown,BBC,R,R,54,186,1.26,55.8%,19.4%,19.4%,5.4%,0.0%,72,25,25,7,0
2184,1266157312,L. Tobin,Lane Tobin,Tobin,Lane,SS,The Citadel,CIT,730366720,The Citadel,BBC,R,R,44,139,1.27,55.9%,17.1%,18.9%,8.1%,10.8%,62,19,21,9,12
2185,1342167752,J. Carter,Jaedan Carter,Carter,Jaedan,C,Longwood University,LONG,730219264,Longwood,BBC,R,R,46,145,1.27,55.9%,24.5%,14.7%,4.9%,4.9%,57,25,15,5,5
2186,1177548800,A. Thielman,Avery Thielman,Thielman,Avery,1B,Western Michigan University,WMU,730165248,Western Michigan,BBC,R,R,47,168,1.27,55.9%,19.7%,20.5%,3.9%,0.8%,71,25,26,5,1
2187,1306900480,C. Schneider,Cam Schneider,Schneider,Cam,LF,Fresno State,FRES,730384384,Fresno State,BBC,R,R,56,176,1.27,55.9%,24.5%,16.8%,2.8%,2.8%,80,35,24,4,4
2187,1654896558,A. Stelogeannis,Aaron Stelogeannis,Stelogeannis,Aaron,CF,Lipscomb University,LIP,730307072,Lipscomb,BBC,R,R,48,180,1.27,55.9%,24.5%,18.9%,0.7%,3.5%,80,35,27,1,5
2189,1093956096,C. Parker,Caden Parker,Parker,Caden,RF,Bowling Green State University,BGSU,730189056,Bowling Green,BBC,R,R,43,143,1.27,56.0%,21.1%,17.4%,5.5%,4.6%,61,23,19,6,5
2190,1073850880,J. Perez,Jose Perez,Perez,Jose,SS,UNC Greensboro,UNCG,730238720,UNC Greensboro,BBC,S,R,48,154,1.28,56.1%,18.9%,13.6%,11.4%,8.3%,74,25,18,15,11
2191,1314640128,J. DElia,Joe D'Elia,DElia,Joe,LF,Siena College,SIE,730382592,Siena,BBC,L,L,42,139,1.28,56.1%,22.4%,17.8%,3.7%,4.7%,60,24,19,4,5
2192,1198993920,J. Popick,JT Popick,Popick,JT,2B,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,44,144,1.28,56.2%,17.4%,20.7%,5.8%,0.8%,68,21,25,7,1
2193,1263704320,B. Harrity,Brendan Harrity,Harrity,Brendan,3B,Western Michigan University,WMU,730165248,Western Michigan,BBC,S,R,50,183,1.28,56.2%,21.2%,18.2%,4.4%,5.1%,77,29,25,6,7
2193,1233641139,F. Peralta,Fabio Peralta,Peralta,Fabio,CF,University of Miami,MIA,236,Miami,BBC,L,L,57,172,1.28,56.2%,21.2%,15.3%,7.3%,6.6%,77,29,21,10,9
2195,1711212873,G. Roy,Gavin Roy,Roy,Gavin,SS,Washington State University,WSU,4505,Washington State,BBC,R,R,54,208,1.28,56.2%,22.2%,16.8%,4.9%,9.7%,104,41,31,9,18
2196,1339859835,L. Akers,Landon Akers,Akers,Landon,SS,Bellarmine University,BU,730167552,Bellarmine,BBC,R,R,53,225,1.28,56.2%,20.9%,20.4%,2.5%,0.0%,113,42,41,5,0
2197,1126848256,L. Randall,Levi Randall,Randall,Levi,LF,Utah Tech University,UTU,730318592,Utah Tech,BBC,L,R,44,136,1.29,56.4%,19.1%,14.5%,10.0%,14.5%,62,21,16,11,16
2198,1088450304,D. Pedanou,David Pedanou,Pedanou,David,CF,University of Pittsburgh,PITT,5424,Pittsburgh,BBC,R,R,47,150,1.29,56.4%,10.6%,29.8%,3.2%,6.4%,53,10,28,3,6
2199,1196782080,C. Mercado,Cohl Mercado,Mercado,Cohl,RF,Penn State University,PSU,5326,Penn State,BBC,L,L,45,135,1.29,56.4%,16.2%,25.6%,1.7%,4.3%,66,19,30,2,5
2200,1624172059,D. Kenealy,Damion Kenealy,Kenealy,Damion,1B,Lipscomb University,LIP,730307072,Lipscomb,BBC,R,R,49,187,1.30,56.4%,20.2%,17.2%,6.1%,0.0%,92,33,28,10,0
2201,1207513600,B. Durbin,Beau Durbin,Durbin,Beau,2B,Bradley University,BRAD,730253312,Bradley,BBC,L,R,47,178,1.30,56.5%,26.1%,15.9%,1.4%,0.0%,78,36,22,2,0
2202,1083614720,C. Jans,Chase Jans,Jans,Chase,LF,Nicholls State University,NICH,730284032,Nicholls State,BBC,R,R,39,152,1.30,56.6%,14.8%,22.1%,6.6%,0.8%,69,18,27,8,1
2202,1614478221,H. Turner,Hassan Turner,Turner,Hassan,RF,Delaware State University,DSU,730217984,Delaware State,BBC,R,R,39,159,1.30,56.6%,19.7%,17.2%,6.6%,4.1%,69,24,21,8,5
2204,1202726656,J. Lane,Jonathan Lane,Lane,Jonathan,2B,University of North Alabama,UNA,730266624,North Alabama,BBC,R,R,55,210,1.31,56.6%,20.8%,14.5%,8.1%,3.5%,98,36,25,14,6
2205,1293149184,H. Schott,Hayden Schott,Schott,Hayden,LF,Texas A&M University,TXAM,3032,Texas A&M,BBC,L,R,50,135,1.31,56.7%,25.8%,15.5%,2.1%,2.1%,55,25,15,2,2
2206,1153321472,D. Culbertson,Drew Culbertson,Culbertson,Drew,SS,Oklahoma State University,OKST,4245,Oklahoma State,BBC,R,R,42,101,1.31,56.7%,19.4%,16.4%,7.5%,31.3%,38,13,11,5,21
2207,1143053312,B. Phelps,Bryce Phelps,Phelps,Bryce,RF,Wagner College,WAG,730192640,Wagner,BBC,R,R,51,188,1.31,56.8%,22.2%,17.9%,3.1%,1.2%,92,36,29,5,2
2208,1260855296,G. Bozzo,Gregory Bozzo,Bozzo,Gregory,C,Northeastern University,NE,343,Northeastern,BBC,R,R,47,154,1.32,56.8%,20.1%,15.8%,7.2%,6.5%,79,28,22,10,9
2209,1162594560,M. Williams,Malcolm Williams,Williams,Malcolm,2B,Santa Clara University,SCU,730297600,Santa Clara,BBC,R,R,46,144,1.32,56.9%,19.0%,18.1%,6.0%,4.3%,66,22,21,7,5
2209,1318667776,J. Pilla,Johnny Pilla,Pilla,Johnny,2B,Stony Brook University,STON,730249984,Stony Brook,BBC,L,R,48,158,1.32,56.9%,25.0%,11.2%,6.9%,4.3%,66,29,13,8,5
