Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,G,P,BF,ERA,FIP,xFIP,WHIP,BA,OBP,SLG,OPS,K%,BB%,HR%,BABIP,OutRate,wOBA,LOB%
1306,1251441152,W. Rogers,Will Rogers,Rogers,Will,P,University of Michigan,MICH,2290,Michigan,BBC,R,R,23,945,260,4.32,5.00,5.29,1.32,.241,.327,.397,.724,16.9%,8.8%,3.1%,.263,72.0%,.317,74.2%
1307,1299957248,J. Ackerman,Jess Ackerman,Ackerman,Jess,P,Mercer University,MER,730240512,Mercer,BBC,L,L,18,1270,315,4.73,4.73,4.16,1.45,.241,.360,.401,.761,26.7%,12.7%,3.2%,.315,65.5%,.339,70.1%
1308,1185605632,Z. Maxey,Zach Maxey,Maxey,Zach,P,Michigan State University,MSU,1551,Michigan State,BBC,R,R,17,542,141,4.88,3.85,4.58,1.34,.241,.338,.353,.692,22.0%,9.9%,1.4%,.299,64.4%,.307,63.3%
1308,1286168065,C. Kelsey,Carter Kelsey,Kelsey,Carter,P,Saint Louis University,SLU,2291,St. Louis,BBC,R,R,16,272,77,7.47,4.71,5.37,1.66,.241,.403,.362,.765,26.0%,15.6%,1.3%,.333,61.5%,.351,57.4%
1308,1119577088,L. Cespedes,Louis Cespedes,Cespedes,Louis,P,Merrimack College,MRMK,730295552,Merrimack,BBC,R,R,6,169,45,8.64,6.54,7.60,2.04,.241,.488,.276,.764,15.6%,22.2%,0.0%,.318,63.6%,.383,42.9%
1308,1410067776,M. Plummer,Mikey Plummer,Plummer,Mikey,P,U.S. Naval Academy,NAVY,508,Navy,BBC,L,L,9,407,115,4.50,5.84,6.87,1.63,.241,.407,.310,.717,10.4%,15.7%,0.9%,.267,69.3%,.341,67.3%
1308,1221790928,J. Soucie,Jackson Soucie,Soucie,Jackson,P,University of South Carolina,SCAR,730348544,South Carolina,BBC,L,L,14,544,131,5.40,5.58,4.13,1.37,.241,.328,.448,.777,24.4%,9.9%,5.3%,.273,70.1%,.339,69.3%
1308,1105462506,J. Urban,Jimmy Urban,Urban,Jimmy,P,"University of Hawaii, Manoa",HAW,730158848,Hawaii,BBC,L,L,8,141,37,2.45,3.86,5.67,1.50,.241,.378,.345,.723,21.6%,10.8%,0.0%,.318,63.6%,.331,71.4%
1308,1465128333,E. Fulhorst,Evan Fulhorst,Fulhorst,Evan,P,Valparaiso University,VALP,730369536,Valparaiso,BBC,R,R,6,153,36,8.22,3.83,5.71,1.57,.241,.389,.379,.768,22.2%,13.9%,0.0%,.333,66.7%,.349,50.0%
1308,1203183454,W. Calvo,Walker Calvo,Calvo,Walker,P,Army West Point,ARMY,4744,Army,BBC,R,R,9,229,64,3.52,3.76,4.94,1.11,.241,.286,.328,.613,12.5%,4.7%,1.6%,.260,72.0%,.271,60.2%
1308,1342167151,K. Bradley,Kole Bradley,Bradley,Kole,P,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,L,L,9,108,32,4.70,3.96,3.57,1.17,.241,.313,.379,.692,25.0%,6.3%,3.1%,.300,70.0%,.307,58.1%
1317,1713704850,T. Patterson,Tripp Patterson,Patterson,Tripp,P,University of North Alabama,UNA,730266624,North Alabama,BBC,L,L,15,1356,373,4.98,5.21,5.21,1.25,.241,.320,.409,.728,13.4%,7.5%,3.2%,.249,71.3%,.319,63.9%
1318,1003021622,H. Hayashi,Heitaro Hayashi,Hayashi,Heitaro,P,Wagner College,WAG,730192640,Wagner,BBC,L,L,16,736,242,5.14,5.27,5.09,1.29,.242,.326,.403,.729,14.0%,8.7%,3.3%,.253,72.4%,.321,62.9%
1319,1075959040,A. Smith,Austin Smith,Smith,Austin,TWP,University of San Diego,USD,5320,San Diego,BBC,L,L,17,921,232,5.66,5.85,5.36,1.52,.242,.384,.445,.829,22.4%,13.4%,3.4%,.288,68.8%,.366,65.1%
1320,1238282240,J. Van Der Lelie,Jelle van der Lelie,Van Der Lelie,Jelle,P,Arkansas State University,ARST,730290176,Arkansas State,BBC,R,R,25,692,186,4.32,4.57,5.42,1.54,.242,.357,.353,.710,18.3%,14.5%,1.6%,.286,68.1%,.321,71.2%
1321,1092684544,M. Heer,Mitchell Heer,Heer,Mitchell,P,University of South Alabama,USA,730298880,South Alabama,BBC,R,R,12,959,274,3.53,4.28,4.58,1.13,.242,.295,.363,.658,14.2%,5.5%,2.6%,.259,73.7%,.290,75.5%
1321,1176068608,M. Grabmann,Matthew Grabmann,Grabmann,Matthew,P,Fairfield University,FAIR,730380544,Fairfield,BBC,R,R,22,799,231,4.99,6.04,5.73,1.41,.242,.372,.392,.764,12.6%,12.6%,3.0%,.252,72.2%,.343,67.4%
1321,1092369664,A. Morin,Alistair Morin,Morin,Alistair,P,Siena College,SIE,730382592,Siena,BBC,R,R,15,1341,383,3.90,4.15,5.00,1.48,.242,.365,.335,.701,20.9%,12.5%,1.0%,.307,67.5%,.322,70.2%
1321,1107222272,J. Ryan,Joey Ryan,Ryan,Joey,P,Boston College,BC,227,Boston College,BBC,L,R,15,484,136,3.31,3.12,3.38,1.07,.242,.304,.347,.650,27.2%,3.7%,2.2%,.321,66.7%,.288,76.1%
1321,1543889453,C. Nelson,Chase Nelson,Nelson,Chase,P,Troy University,TROY,730378496,Troy,BBC,L,L,11,270,73,3.12,3.99,4.64,1.15,.242,.333,.339,.672,17.8%,6.8%,1.4%,.286,71.4%,.299,79.6%
1326,1085390592,D. Brown,Dylan Brown,Brown,Dylan,P,Old Dominion University,ODU,3090,Old Dominion,BBC,R,L,15,1373,358,4.06,3.67,3.45,1.24,.242,.324,.369,.693,28.5%,7.3%,2.8%,.327,63.4%,.310,74.0%
1326,1601659273,L. Waugh,Landon Waugh,Waugh,Landon,P,Morehead State University,MORE,730158080,Morehead State,BBC,R,R,18,711,192,5.27,6.54,5.44,1.63,.242,.377,.433,.810,17.7%,15.1%,4.2%,.261,72.2%,.361,75.7%
1328,1196801792,G. Hugus,Griffin Hugus,Hugus,Griffin,P,University of Miami,MIA,236,Miami,BBC,L,R,17,1552,400,4.16,4.08,4.22,1.28,.242,.332,.372,.703,23.8%,8.8%,2.5%,.302,69.8%,.314,72.0%
1329,1205651712,J. Stogner,John Allen Stogner,Stogner,John Allen,P,University of North Alabama,UNA,730266624,North Alabama,BBC,R,R,14,466,114,5.26,5.55,5.43,1.48,.242,.342,.442,.784,15.8%,13.2%,3.5%,.257,71.6%,.338,67.9%
1330,1296842752,G. Naess,Griffin Naess,Naess,Griffin,P,Cal Poly,CP,5487,Cal Poly,BBC,R,R,16,1485,400,3.41,4.02,4.97,1.21,.242,.322,.342,.664,15.5%,7.5%,1.5%,.278,71.5%,.299,76.7%
1331,1176434688,W. Smith,Will Smith,Smith,Will,P,Alabama State University,ALST,4765,Alabama State,BBC,R,R,18,633,154,5.24,5.01,5.28,1.57,.242,.364,.414,.778,20.8%,14.9%,2.6%,.290,69.9%,.340,65.5%
1331,1866476709,J. Colucci,Jake Colucci,Colucci,Jake,P,UNC Greensboro,UNCG,730238720,UNC Greensboro,BBC,R,R,20,570,158,5.03,5.09,6.12,1.47,.242,.372,.313,.684,13.3%,12.0%,1.3%,.274,69.8%,.320,65.2%
1333,1692745387,N. Harris,Nate Harris,Harris,Nate,P,University of Kentucky,UK,5362,Kentucky,BBC,R,R,13,971,261,4.70,4.49,4.86,1.37,.242,.328,.370,.698,17.2%,10.0%,2.3%,.275,71.9%,.311,69.2%
1334,1301145600,C. Myers,Carson Myers,Myers,Carson,P,Auburn University,AUB,5466,Auburn,BBC,L,L,22,831,215,2.77,2.60,2.91,1.12,.242,.285,.369,.654,31.2%,4.7%,2.3%,.333,64.3%,.285,77.8%
1334,1238871040,E. Rakers,Easton Rakers,Rakers,Easton,P,Lindenwood University,LU,730322176,Lindenwood,BBC,R,R,23,681,174,2.03,3.63,3.66,1.24,.242,.317,.376,.693,24.7%,8.6%,2.3%,.305,67.8%,.303,85.9%
1334,1126280192,J. Guiliano,Justin Guiliano,Guiliano,Justin,P,Purdue University,PUR,730353152,Purdue,BBC,R,L,12,215,50,6.52,7.11,7.37,1.76,.242,.469,.364,.833,20.0%,18.0%,2.0%,.304,69.6%,.393,69.4%
1334,1288617728,D. Smith,Davis Smith,Smith,Davis,P,Georgia Southern University,GASO,730331648,Georgia Southern,BBC,R,R,20,675,170,7.50,6.46,6.14,1.61,.242,.383,.432,.815,16.5%,15.3%,3.5%,.257,73.3%,.361,54.0%
1334,1176095744,J. Valdez,Jonathan Valdez,Valdez,Jonathan,P,Stephen F. Austin State University,SFA,730227200,Stephen F. Austin State,BBC,R,R,14,394,107,3.16,3.96,4.12,1.21,.242,.292,.374,.666,18.7%,6.5%,2.8%,.276,71.1%,.292,82.1%
1334,1266691584,E. Cooke,Evan Cooke,Cooke,Evan,P,Lipscomb University,LIP,730307072,Lipscomb,BBC,R,R,7,228,52,10.24,10.32,9.00,2.59,.242,.519,.485,1.004,13.5%,32.7%,3.8%,.250,70.8%,.450,62.0%
1334,1679467779,S. Svenson,Steven Svenson,Svenson,Steven,P,Seton Hall University,HALL,730272512,Seton Hall,BBC,R,R,15,787,231,4.41,4.51,4.93,1.25,.242,.333,.359,.692,14.7%,6.9%,1.7%,.272,70.4%,.311,62.5%
1334,1342166834,L. Kovach,Luke Kovach,Kovach,Luke,P,Cal Poly,CP,5487,Cal Poly,BBC,L,L,5,172,41,7.27,3.18,2.83,1.50,.242,.375,.364,.739,41.5%,12.2%,2.4%,.467,53.3%,.338,58.8%
1342,1225722368,H. Thomas,Hayden Thomas,Thomas,Hayden,P,College of Charleston,COFC,730177792,College of Charleston,BBC,L,L,18,985,249,4.34,5.21,4.98,1.38,.243,.354,.391,.745,17.7%,11.2%,2.8%,.271,71.0%,.332,73.5%
1343,1296153088,M. Ramirez IV,Maximilian Ramirez IV,Ramirez IV,Maximilian,P,Niagara University,NIAG,730156544,Niagara,BBC,R,R,13,633,202,4.57,5.87,5.48,1.39,.243,.354,.420,.774,13.9%,10.9%,3.5%,.254,70.9%,.342,73.1%
1343,1747963925,A. Perry,Andrew Perry,Perry,Andrew,P,Belmont University,BEL,730190336,Belmont,BBC,R,L,20,772,195,3.66,4.89,3.68,1.16,.243,.309,.467,.776,26.7%,6.7%,5.1%,.279,67.6%,.332,84.4%
1345,1184507904,C. Leaman,Cole Leaman,Leaman,Cole,P,Lehigh University,LEH,730333184,Lehigh,BBC,R,R,7,528,129,5.67,3.92,4.63,1.85,.243,.391,.291,.682,26.4%,19.4%,0.8%,.353,63.2%,.324,65.8%
1345,1092660736,Z. Harris,Zachary Harris,Harris,Zachary,P,University of Georgia,UGA,226,Georgia,BBC,R,R,21,467,116,4.55,3.54,3.69,1.23,.243,.310,.408,.718,26.7%,7.8%,2.6%,.310,69.0%,.312,69.2%
1345,1178699192,A. Ramos,Alex Ramos,Ramos,Alex,P,Long Beach State University,LBSU,730224128,Long Beach State,BBC,R,R,21,446,122,6.41,4.75,5.29,1.31,.243,.347,.379,.726,19.7%,8.2%,2.5%,.286,68.8%,.326,55.6%
1345,1754646829,J. Villarreal,Juan Villarreal,Villarreal,Juan,P,Florida International University,FIU,4468,Florida International,BBC,L,L,23,1010,249,5.47,5.06,4.51,1.53,.243,.360,.417,.778,26.5%,13.3%,3.6%,.308,67.7%,.344,65.4%
1345,1736506078,K. Alcorn,Kris Alcorn,Alcorn,Kris,P,Lindenwood University,LU,730322176,Lindenwood,BBC,L,L,9,546,142,7.76,7.53,7.48,1.91,.243,.437,.398,.835,12.0%,18.3%,2.1%,.259,69.4%,.382,67.5%
1350,1207246336,H. Shaw,Hunter Shaw,Shaw,Hunter,P,The Ohio State University,OSU,4144,Ohio State,BBC,R,L,19,753,193,6.09,4.35,4.69,1.24,.243,.318,.405,.722,18.1%,6.7%,2.6%,.278,69.9%,.318,51.9%
1351,1165099008,A. Markus,Alex Markus,Markus,Alex,P,University of Virginia,UVA,5415,Virginia,BBC,R,R,18,386,89,3.38,5.43,4.88,1.77,.243,.404,.429,.833,30.3%,18.0%,3.4%,.350,65.0%,.374,88.1%
1351,1487422653,R. Dusang,Ryan Dusang,Dusang,Ryan,P,Charleston Southern University,CHSO,730194432,Charleston Southern,BBC,R,R,25,647,166,3.79,3.48,3.86,1.24,.243,.331,.357,.688,25.3%,9.6%,1.8%,.323,65.6%,.309,67.6%
1351,1595741236,Z. Edwards,Zach Edwards,Edwards,Zach,P,Oregon State University,ORST,3111,Oregon State,BBC,R,R,16,317,83,5.89,3.12,3.56,1.42,.243,.333,.371,.705,26.5%,10.8%,1.2%,.333,66.7%,.314,54.7%
1354,1342167805,T. Schlageter,TJ Schlageter,Schlageter,TJ,P,University of Louisville,LOU,5467,Louisville,BBC,L,L,17,503,131,5.04,5.65,5.80,1.38,.243,.349,.393,.741,13.0%,12.2%,3.1%,.247,74.2%,.329,66.0%
1355,1238171904,A. Cremarosa,Aidan Cremarosa,Cremarosa,Aidan,P,Fresno State,FRES,730384384,Fresno State,BBC,R,R,17,1584,409,4.34,4.45,3.55,1.22,.243,.310,.451,.761,27.4%,6.6%,4.4%,.297,68.2%,.329,70.4%
1356,1242910976,H. Alejandro,Hector Alejandro,Alejandro,Hector,P,University of Connecticut,CONN,5486,Connecticut,BBC,R,R,9,208,51,5.06,6.46,7.01,1.69,.243,.412,.459,.871,13.7%,17.6%,2.0%,.258,74.2%,.380,71.4%
1356,1233443328,A. McKay,Alex McKay,McKay,Alex,P,Marshall University,MRSH,730333696,Marshall,BBC,R,R,10,218,55,5.59,7.11,8.60,2.17,.243,.491,.297,.788,14.5%,21.8%,0.0%,.310,69.0%,.390,74.1%
1356,1109521152,H. Smith,Hayden Smith,Smith,Hayden,P,University of Kentucky,UK,5362,Kentucky,BBC,L,L,14,179,44,3.48,1.73,3.12,1.35,.243,.326,.351,.677,34.1%,11.4%,0.0%,.391,60.9%,.300,71.4%
1356,1146140416,T. Baker,Trent Baker,Baker,Trent,P,Lamar University,LAM,730162432,Lamar,BBC,R,R,11,206,50,5.40,5.68,5.82,1.80,.243,.429,.351,.780,24.0%,18.0%,2.0%,.333,62.5%,.366,66.3%
1356,1315909888,S. Perez,Shawn Perez,Perez,Shawn,P,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,8,184,52,8.00,6.73,8.71,2.11,.243,.442,.270,.713,9.6%,19.2%,0.0%,.273,63.6%,.350,47.8%
1356,1238207488,Z. Tenn,Zacary Tenn,Tenn,Zacary,P,"University of Hawaii, Manoa",HAW,730158848,Hawaii,BBC,R,R,17,327,96,8.41,6.13,6.43,1.77,.243,.396,.392,.788,13.5%,18.8%,2.1%,.262,73.8%,.340,51.1%
1356,1201581056,S. Dessart,Spencer Dessart,Dessart,Spencer,P,University of California,CAL,730152448,California,BBC,R,R,12,335,89,6.27,6.34,5.40,1.61,.243,.348,.446,.794,18.0%,13.5%,4.5%,.250,69.6%,.345,66.9%
1356,1624104695,A. Sotiropoulos,Alex Sotiropoulos,Sotiropoulos,Alex,P,Columbia University,CLMB,730319104,Columbia,BBC,R,R,15,722,180,6.64,6.61,4.90,1.53,.243,.369,.473,.842,20.0%,13.3%,5.0%,.260,71.2%,.368,61.8%
1364,1678815412,G. Brabec,Gabe Brabec,Brabec,Gabe,P,Gonzaga University,GONZ,730200832,Gonzaga,BBC,R,R,12,720,188,6.47,7.54,5.78,1.64,.243,.376,.520,.896,17.6%,15.4%,5.9%,.239,75.2%,.386,75.1%
1365,1205080064,E. Vasiliou,Evan Vasiliou,Vasiliou,Evan,P,UNLV,UNLV,730161664,UNLV,BBC,L,L,14,527,140,4.94,4.66,4.42,1.35,.243,.350,.435,.785,23.6%,10.0%,2.9%,.300,67.5%,.344,61.3%
1365,1103946240,D. Guevara Castro,Daniel Guevara Castro,Guevara Castro,Daniel,P,Saint Mary's College (CA),SMC,730288896,Saint Mary's,BBC,R,R,22,535,138,6.00,4.21,4.35,1.63,.243,.365,.374,.739,26.8%,15.2%,2.2%,.333,64.0%,.334,65.5%
1367,1481247285,R. Borberg,Ryan Borberg,Borberg,Ryan,P,Dallas Baptist University,DBU,730198016,Dallas Baptist,BBC,R,R,16,1234,342,3.38,3.10,3.73,1.19,.244,.307,.331,.638,23.1%,5.8%,1.5%,.310,68.6%,.286,75.3%
1368,1086413825,D. King,Devon King,King,Devon,P,UC San Diego,UCSD,730348032,UC San Diego,BBC,R,R,20,389,96,4.71,5.99,4.42,1.57,.244,.365,.526,.890,28.1%,14.6%,5.2%,.292,68.8%,.375,75.0%
1368,1294965760,C. Fisher,Cade Fisher,Fisher,Cade,P,Auburn University,AUB,5466,Auburn,BBC,L,L,14,769,197,4.68,5.09,4.79,1.44,.244,.387,.417,.803,27.4%,11.7%,3.0%,.330,64.9%,.361,76.6%
1368,1319871474,B. Bounds,Burkley Bounds,Bounds,Burkley,P,Eastern Kentucky University,EKY,5417,Eastern Kentucky,BBC,R,R,18,653,177,4.17,4.25,4.10,1.27,.244,.324,.417,.741,22.0%,7.9%,2.8%,.292,69.0%,.324,70.0%
1371,1530532128,T. Ray,Tyler Ray,Ray,Tyler,P,Utah Tech University,UTU,730318592,Utah Tech,BBC,R,R,19,937,242,5.05,7.03,5.75,1.59,.244,.369,.477,.846,16.5%,14.0%,5.0%,.243,70.9%,.368,67.9%
1371,1505725733,R. Gaber,Reese Gaber,Gaber,Reese,P,Western Michigan University,WMU,730165248,Western Michigan,BBC,L,L,14,978,256,6.71,5.88,6.59,1.73,.244,.394,.381,.774,14.8%,17.6%,2.0%,.270,70.4%,.351,62.4%
1373,1322928128,J. Jones,Jakes Jones,Jones,Jake,P,University of Central Arkansas,CARK,730175232,Central Arkansas,BBC,L,R,21,580,148,4.35,4.86,5.06,1.65,.244,.381,.378,.759,23.0%,14.9%,2.0%,.313,65.1%,.344,73.4%
1373,1162475776,S. Holt,Sebastian Holt,Holt,Sebastian,P,University of Maine,ME,730275840,Maine,BBC,L,R,21,484,133,2.93,4.25,4.33,1.24,.244,.305,.429,.734,19.5%,6.8%,3.0%,.278,68.9%,.309,78.5%
1375,1246961920,M. Sokol,Mike Sokol,Sokol,Mike,P,Bellarmine University,BU,730167552,Bellarmine,BBC,R,R,15,869,242,4.25,5.76,6.07,1.51,.244,.358,.403,.761,10.7%,12.8%,2.5%,.251,72.5%,.337,73.5%
1376,1276600320,A. Cook,Avery Cook,Cook,Avery,P,Purdue University,PUR,730353152,Purdue,BBC,R,R,28,718,197,4.50,4.65,5.08,1.38,.244,.355,.366,.721,20.3%,9.1%,2.0%,.293,66.7%,.326,73.0%
1376,1129557504,J. Gernon,Jake Gernon,Gernon,Jake,P,Western Michigan University,WMU,730165248,Western Michigan,BBC,R,R,11,220,54,7.59,10.02,7.23,1.69,.244,.396,.634,1.030,11.1%,14.8%,7.4%,.188,75.0%,.426,64.9%
1376,1162531584,G. Siegel,Grant Siegel,Siegel,Grant,P,University of Central Florida,UCF,730256640,Central Florida,BBC,R,R,13,839,236,3.88,3.78,4.59,1.35,.244,.330,.337,.667,18.6%,9.3%,1.3%,.296,66.7%,.302,64.6%
1376,1342170755,T. Reeve,Timmy Reeve,Reeve,Timmy,P,San Jose State University,SJSU,730206720,San Jose State,BBC,R,R,10,228,62,9.75,8.09,9.04,2.25,.244,.492,.366,.858,11.3%,27.4%,1.6%,.273,69.7%,.406,55.9%
1376,1321482084,M. Whitesell,Max Whitesell,Whitesell,Max,P,Wright State University,WRST,5390,Wright State,BBC,R,R,21,414,108,3.91,5.05,5.22,1.52,.244,.402,.390,.792,24.1%,13.9%,1.9%,.321,67.9%,.360,79.6%
1381,1238871552,J. Newell,Josh Newell,Newell,Josh,P,Lindenwood University,LU,730322176,Lindenwood,BBC,R,R,15,1229,406,3.15,3.33,4.15,1.13,.244,.282,.346,.628,14.3%,4.7%,1.2%,.273,69.8%,.274,66.0%
1382,1298785536,M. Kuhle,Max Kuhle,Kuhle,Max,P,James Madison University,JMU,730340096,James Madison,BBC,L,L,19,914,240,3.70,3.80,3.90,1.29,.244,.329,.421,.750,25.8%,8.8%,2.5%,.317,64.8%,.328,66.1%
1383,1093166336,B. Archie,Bryce Archie,Archie,Bryce,P,University of South Florida,USF,2292,South Florida,BBC,R,R,15,741,194,3.25,3.11,4.74,1.29,.244,.330,.298,.628,18.6%,8.2%,0.0%,.304,67.4%,.288,68.8%
1383,1939517349,A. Johnson,Ashton Johnson,Johnson,Ashton,P,Brigham Young University,BYU,730257152,BYU,BBC,R,L,24,673,183,3.14,4.25,4.90,1.16,.244,.295,.399,.694,15.8%,4.9%,2.7%,.265,72.1%,.302,78.7%
1385,1942034345,J. Chambers,John Chambers,Chambers,John,P,Ball State University,BALL,730195456,Ball State,BBC,R,R,17,584,141,5.18,4.21,3.89,1.27,.244,.312,.496,.808,24.8%,7.8%,3.5%,.295,70.5%,.343,67.6%
1386,1209456128,C. Daiss,Casey Daiss,Daiss,Casey,P,University of Nebraska,NEB,4865,Nebraska,BBC,R,R,21,390,101,3.70,4.00,4.70,1.23,.244,.343,.407,.750,15.8%,8.9%,1.0%,.290,71.0%,.329,70.6%
1386,1196791808,M. Martinez,Maison Martinez,Martinez,Maison,P,Florida State University,FSU,101,Florida State,BBC,R,R,14,415,105,5.55,4.99,3.59,1.40,.244,.346,.430,.776,31.4%,12.4%,4.8%,.314,64.7%,.335,69.0%
1386,1086140416,B. Krzysiak,Brody Krzysiak,Krzysiak,Brody,P,Kent State University,KENT,730315008,Kent State,BBC,R,R,13,330,89,4.43,3.58,4.54,1.39,.244,.320,.337,.657,19.1%,11.2%,1.1%,.290,69.6%,.294,64.2%
1389,1251033344,D. Eskew,Dylan Eskew,Eskew,Dylan,P,University of South Carolina,SCAR,730348544,South Carolina,BBC,R,R,10,658,179,5.06,6.90,6.30,1.58,.244,.426,.412,.838,19.0%,15.1%,3.4%,.280,72.0%,.378,78.1%
1389,1162034944,C. Scinta,Chris Scinta,Scinta,Chris,P,University of Houston,HOU,3030,Houston,BBC,L,L,21,574,155,5.50,5.43,5.13,1.33,.244,.351,.427,.778,16.1%,10.3%,3.2%,.265,70.6%,.343,59.6%
1389,1162505216,I. May,Ian May,May,Ian,P,UCLA,UCLA,5048,UCLA,BBC,R,L,27,1201,304,4.97,6.09,5.03,1.29,.244,.329,.454,.783,15.5%,8.9%,4.9%,.240,74.5%,.339,65.4%
1392,1211070976,B. Grable,Ben Grable,Grable,Ben,P,"Indiana University, Bloomington",IND,4866,Indiana,BBC,R,R,17,991,244,4.31,3.83,3.52,1.26,.244,.309,.416,.725,26.6%,7.0%,3.3%,.309,66.4%,.316,69.0%
1393,1162566912,E. Gonzales,Erick Gonzales,Gonzales,Erick,P,Jackson State University,JKST,730378240,Jackson State,BBC,R,R,18,1317,387,5.23,4.72,4.62,1.48,.244,.384,.392,.776,25.8%,12.7%,2.3%,.330,66.5%,.351,71.4%
1394,1162060288,T. Hansen,Trevor Hansen,Hansen,Trevor,P,UC Irvine,UCI,3031,UC Irvine,BBC,R,R,16,1545,402,3.30,3.47,3.89,1.24,.244,.316,.368,.684,23.6%,7.7%,2.0%,.310,67.8%,.303,75.6%
1395,1207747072,J. Miner,Jace Miner,Miner,Jace,P,Wichita State University,WICH,730203904,Wichita State,BBC,L,L,18,684,181,5.12,6.05,6.36,1.50,.244,.421,.356,.777,14.9%,13.8%,1.7%,.283,70.8%,.361,65.0%
1395,1100637184,D. Chastain,Davis Chastain,Chastain,Davis,P,University of Georgia,UGA,226,Georgia,BBC,R,R,13,203,52,4.97,4.05,3.48,1.26,.244,.320,.444,.764,28.8%,9.6%,3.8%,.321,67.9%,.332,68.2%
1395,1213262848,K. Davis,Keith Davis,Davis,Keith,P,Wagner College,WAG,730192640,Wagner,BBC,L,L,17,401,122,4.01,4.80,5.88,1.82,.244,.407,.289,.696,15.6%,18.9%,0.0%,.301,67.1%,.329,66.7%
1395,1361761302,A. Floyd,Andrew Floyd,Floyd,Andrew,P,University of South Alabama,USA,730298880,South Alabama,BBC,R,R,17,387,101,4.94,3.56,3.46,1.23,.244,.300,.378,.678,26.7%,6.9%,3.0%,.306,66.1%,.296,65.9%
1395,1675868562,T. Bell,Talan Bell,Bell,Talan,P,Clemson University,CLEM,730358784,Clemson,BBC,L,L,9,442,108,5.56,5.34,5.38,1.63,.244,.370,.367,.737,20.4%,13.9%,2.8%,.292,67.7%,.336,67.0%
1400,1386471821,T. McKinstry,Tyler McKinstry,McKinstry,Tyler,P,Western Michigan University,WMU,730165248,Western Michigan,BBC,R,R,14,1157,326,5.02,4.82,5.21,1.44,.245,.343,.383,.726,15.6%,11.0%,2.1%,.273,68.6%,.323,57.9%
1401,1126303232,T. Evans,Tate Evans,Evans,Tate,P,Yale University,YALE,730334464,Yale,BBC,R,R,22,829,210,3.19,2.82,3.71,1.31,.245,.320,.315,.636,25.2%,8.6%,1.0%,.331,65.4%,.284,77.5%
1402,1316420864,N. Klein,Noah Klein,Klein,Noah,P,Creighton University,CREI,730243840,Creighton,BBC,R,R,20,429,114,2.88,4.06,5.61,1.36,.245,.377,.309,.686,16.7%,9.6%,0.0%,.307,65.3%,.322,76.7%
1402,1241946368,D. Asencio,Dorsy Asencio,Asencio,Dorsy,P,University of Rhode Island,URI,730163712,Rhode Island,BBC,R,R,15,473,121,7.23,8.84,6.46,1.73,.245,.388,.564,.952,17.4%,14.9%,6.6%,.221,72.1%,.402,67.0%
1404,1155636992,J. Hughes,Jacob Hughes,Hughes,Jacob,P,Loyola Marymount University,LMU,730149120,Loyola Marymount,BBC,R,R,17,621,141,8.00,6.92,6.95,2.22,.245,.460,.429,.889,20.6%,25.5%,2.1%,.313,68.7%,.403,63.5%
1404,1226690816,G. Kangas,Garret Kangas,Kangas,Garret,P,University of South Alabama,USA,730298880,South Alabama,BBC,R,R,9,257,64,2.25,4.93,6.41,2.00,.245,.422,.265,.687,18.8%,18.8%,0.0%,.324,59.5%,.331,70.4%
1404,1202420480,R. Ladd,Raymond Ladd,Ladd,Raymond,P,Radford University,RAD,730267392,Radford,BBC,R,R,3,213,58,4.85,3.95,3.57,1.23,.245,.321,.429,.750,29.3%,6.9%,3.4%,.323,61.3%,.326,65.8%
1404,1222787584,M. Cota,Miles Cota,Cota,Miles,P,UMass Lowell,MASSL,730371584,UMass Lowell,BBC,R,R,11,473,123,4.10,6.25,6.26,1.56,.245,.375,.459,.834,13.8%,13.8%,3.3%,.256,67.9%,.365,68.5%
1404,1143109376,J. Battle,Justin Battle,Battle,Justin,P,University of North Alabama,UNA,730266624,North Alabama,BBC,R,R,9,207,57,4.85,3.49,5.87,1.31,.245,.316,.388,.704,12.3%,8.8%,0.0%,.273,72.7%,.304,44.4%
1404,1108579328,M. Skilbeck,Max Skilbeck,Skilbeck,Max,P,University of St. Thomas (Minn.),UOST,730200320,University of St. Thomas (Minn.),BBC,L,R,17,427,112,5.33,2.39,3.10,1.38,.245,.333,.347,.680,32.1%,9.8%,0.9%,.377,60.7%,.303,59.0%
1404,1070291037,E. Lott,Emerson Lott,Lott,Emerson,P,University of Arkansas-Pine Bluff,ARPB,5377,Arkansas-Pine Bluff,BBC,R,R,28,675,202,7.02,6.45,6.64,1.71,.245,.426,.408,.834,16.8%,16.8%,2.0%,.281,68.4%,.377,54.7%
1404,1391146306,N. Franco,Noah Franco,Franco,Noah,TWP,Texas Christian University,TCU,5045,TCU,BBC,L,L,8,255,60,7.30,3.99,4.37,1.70,.245,.383,.347,.730,30.0%,15.0%,1.7%,.367,63.3%,.337,60.2%
1404,1030168344,A. Laughlin,Austin Laughlin,Laughlin,Austin,P,Wofford College,WOF,730176512,Wofford,BBC,L,R,8,218,59,7.07,5.04,4.60,1.36,.245,.345,.551,.896,20.3%,11.9%,3.4%,.278,72.2%,.375,52.3%
